,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration
20328,5685,0,0,L4AkwIqXU_A,0,0,24,142,1271,34,325113,0
13848,7450,2,0,hN_3zqMpqm4,0,0,23,18421,209718,1127,6353875,5
11578,20087,4,0,HEfZ4GIuwGU,0,0,20,1582,14719,128,633286,21
10647,8995,1,0,C7V6tjpfzxQ,0,0,22,1203,15329,135,315056,7
2850,23730,0,0,CVC3wOBK4KM,0,2,20,507,1701,62,121251,14
14892,16229,0,0,G4eLsZFPv28,0,0,22,563,1910,52,213547,9
5056,12509,0,0,4iMU4oaw4ME,0,0,20,7621,63295,907,1333484,34
13346,245,1,0,CHD79zl-R-E,0,0,24,10696,23569,7079,2234149,8
3314,20986,1,0,RKkDaTy8SBg,0,0,20,967,12107,235,618833,19
14124,7572,2,0,YVQkCZwOrPM,0,0,23,3237,39723,573,2017243,4
5229,3437,2,0,uF-ptFu2BBs,0,0,20,15391,212477,1845,6023888,11
9557,11262,1,0,4EMNPlX9omw,0,0,24,5292,89110,1246,1151691,36
1601,16738,0,0,KkDJhXcf3k4,0,0,22,575,654,28,99868,17
1448,13143,0,0,m66w53fn8AA,1,0,20,5989,14639,513,419750,27
4277,16524,0,0,AMgIBy_rVgs,0,0,22,1251,1003,52,105413,18
4246,12985,0,0,zmYpilLLtb0,1,0,20,3010,17755,240,407974,32
4304,23252,1,0,jNzQOL4VGRs,0,0,43,305,2040,46,153873,16
18314,22803,1,0,w4Ya7WvpA7g,0,0,43,272,2469,31,184437,12
7712,13421,2,0,eKLI9ODXAgU,0,0,20,413,2065,38,128106,23
4813,1861,0,0,rEMj4cke2S4,0,0,20,4543,104935,2998,3090038,5
13174,1759,0,0,EbNwSPYzfeY,0,0,20,12689,197869,2603,3146442,4
16941,9461,1,0,pA-2Y4zCpPU,0,0,24,3384,17248,205,279408,12
5334,21779,1,0,YF0cnzLP0j8,0,0,20,1385,6716,144,336203,16
14495,15503,1,0,V9Xhu0C8b1c,0,0,22,7040,20901,336,1136643,16
17446,9441,1,0,3s11EyNhpEA,0,0,24,3835,22110,204,255972,8
372,24217,1,0,U5bQBTAFQyg,0,0,20,121,1408,17,31063,7
6013,21475,0,0,L5L5UjU5x5Y,0,0,20,2379,16805,257,937090,18
7589,5949,0,0,etZ4QF0VV_0,0,0,24,8141,231812,2868,8495149,4
20485,3686,2,0,kF_tZhTI9uo,0,0,20,25296,79494,1597,4818799,13
2158,22662,1,0,hCMsPaMKNdM,0,0,20,488,2154,33,166081,11
19140,13304,1,0,xfMVmIPiOls,0,0,20,1908,8939,289,842291,30
15977,8508,1,0,eAU2d5PmRq0,0,0,24,594,2469,61,70121,1
1875,13003,4,0,WKkE6Gu2UtI,0,0,20,2176,7567,148,315428,37
16347,10963,1,0,7RQWjj7ZF7A,1,0,24,4958,58283,862,1730820,28
16179,6944,1,0,Gz48nTuJRVQ,0,0,26,5780,26059,1491,1240306,3
20959,13504,1,0,G2reEBj8F0s,0,0,20,1606,9761,228,835707,35
13460,13119,1,0,K3JyKpnhXr0,1,0,20,5622,13074,260,366119,37
18997,686,1,0,Jm-bgfeBzi0,0,0,24,1021,12293,161,726122,4
20511,13851,0,0,AubRl6kJqoc,0,0,28,1367,17642,387,1144622,7
14257,23110,2,0,mGecFUzDww4,0,2,43,1003,7132,70,275440,13
20447,22932,0,0,tgs9C2byrLA,0,0,43,145,1155,13,41247,32
5731,11043,1,0,q7ExU5gG0wA,0,0,24,1899,38406,648,917525,17
21862,3492,1,0,1KE7soI0vzI,0,0,20,14271,103578,1670,6526889,15
13005,11378,2,0,MdSu55QGrmY,0,0,24,3074,51284,1288,813992,9
7941,15994,0,0,_hXhHdzOWxE,0,0,22,1382,6112,335,1244798,16
17498,5361,0,0,55_bV4ORRFM,0,0,10,11170,213737,2758,18887690,4
10626,23122,1,0,d8yHwJy9cKs,0,0,43,151,1192,22,49954,11
16245,13465,1,0,fsU2D1VPEuY,0,0,20,2789,15658,459,1333820,20
2259,13250,1,0,CUPpKWk0DyU,0,0,20,974,3675,87,165051,19
22004,13099,2,0,x_kpWrXwiWU,0,0,20,5289,19917,522,1401832,30
6518,19941,3,0,f4EyMmpkM7U,0,0,20,1170,14222,167,483426,13
4921,7080,3,0,9hCMD02t3nc,0,0,26,5575,31435,1552,3156486,5
5124,6117,1,0,N47Qo_xgzws,0,0,20,3952,70357,1858,2467993,9
3864,20602,4,0,WmaDZWlC6xg,1,0,20,928,13571,205,689005,17
9480,15535,1,0,SeJph8I2nUw,0,0,22,6797,18895,552,2328625,17
1139,23007,2,0,-Za7M7rLBno,0,0,43,314,1889,66,242462,9
266,12588,0,0,Tr4YODP54aU,1,0,20,6134,33017,702,1072158,37
4229,22976,0,0,E9tRKSX3sH0,0,0,43,75,877,6,33044,10
6072,8052,1,0,BBG7jNFmfRk,0,0,22,7147,11339,391,1317608,4
4628,24046,0,0,Vh6NlFiOPHA,0,0,20,861,2839,10,42002,5
14201,23622,0,0,2CyPIT6F1gM,0,0,20,293,1865,49,202873,12
9844,22841,0,0,nFiXX7dpLyc,0,0,43,787,4706,61,189298,17
17872,22386,1,0,hX1maT7ZS94,0,0,20,647,5294,64,331000,10
1332,20938,2,0,i8n4QG9nCho,0,0,20,2067,37023,253,1289867,16
3070,2400,1,0,1Xysj0SKwn4,0,0,20,7,138573,3017,4804807,1
3793,15766,1,0,QjgJ_NeUX3o,0,0,22,2716,9860,275,615146,20
7659,504,1,0,x_X98A5XJ24,0,0,24,8607,47968,1517,3668782,7
20063,7069,3,0,k7Rt7sWwpuU,0,0,26,4005,20866,1461,2663151,7
20272,23900,1,0,VBMfimomrYo,0,0,20,754,3239,55,170507,11
6769,2791,1,0,qrzgSEwt0pU,0,0,20,3125,145572,2577,4397752,8
20345,9713,0,0,b11B1VhaFM8,0,0,24,620,1995,27,88697,5
13562,20945,4,0,OtDlzn1H1B8,0,0,20,541,5602,78,240615,21
5493,23096,0,0,jzNq-T3mg9s,0,0,43,217,1769,16,103170,14
10937,1744,0,0,ALdcQLLAmSI,0,0,20,4294,106042,1990,2266525,6
17473,1211,1,0,3Oo-IucwQnM,0,0,24,542,3948,348,631895,2
11152,15672,0,0,ogh1R7-EEbY,0,0,22,9058,21103,650,2494730,22
527,20659,2,0,61IaSoOvILs,0,2,20,966,13319,72,441938,17
5773,15981,0,0,SNXjHeWTK4c,0,0,22,1044,2270,54,156124,13
21048,2362,0,0,u4GvsRxb6g4,0,0,23,0,249068,3199,4259051,3
19123,9535,1,0,ixkauqp_tiY,0,0,24,1847,23916,155,557446,7
10740,13532,1,0,o3KfvmUjwTk,0,0,20,248,1229,21,82878,9
5246,23381,0,0,uiyp0WjWMVU,0,0,20,140,1903,26,63140,0
17591,20796,4,0,w7BnXRHIFnk,0,0,20,1028,15986,248,788067,13
1602,2084,0,0,zQqTCPD5jJI,0,0,22,21130,317036,1968,4452207,6
1463,9083,1,0,N4zvQdU9TeI,0,0,24,1104,14508,139,376746,10
534,15287,1,0,Y_GP--SobJ0,0,0,22,2702,14385,181,589110,20
21989,9436,2,0,Wk9_Q68oB0o,0,0,24,14302,166385,1793,4590410,13
18344,20190,6,0,Ci9OltlwXYQ,0,0,20,1231,18544,140,685519,13
9130,8722,0,0,piLb9prqpgA,0,0,22,12921,104209,3195,3313541,11
13919,17246,1,0,BaZDZCx2qVY,0,0,22,94,1676,445,3192353,4
14404,10927,1,0,3VmkWhWcdGI,0,0,24,3126,47214,1984,1087371,21
20565,6874,4,0,COwWxX07qYU,0,0,26,3132,79207,1228,2540842,6
18020,8466,1,0,sXxo1lEw2yY,0,0,24,190,1598,17,72195,1
4180,6510,0,0,JZE7Oy2jeuY,0,0,20,3232,19460,339,1140378,5
17049,20374,5,0,VrX8m38Rzjs,0,0,20,2413,16854,244,894483,16
21799,23248,2,0,w1qhV0Ji8Rs,0,0,43,749,3241,50,272315,12
17555,12052,3,0,Akt9ZcZCiVc,0,0,24,6696,41326,706,1709364,41
14427,13653,0,0,pWoJINHpb1g,0,0,20,59,721,14,28499,2
4164,3349,2,0,0rD43Fs__CY,0,0,20,26419,134799,1786,5052022,30
12083,1305,0,0,zN3ZuOV2qxA,0,0,23,4884,130727,1302,3097782,6
1837,8906,1,0,1-izWT5ap_g,0,0,22,3046,44710,1076,808015,8
5445,9733,0,0,UP1M2HifLBQ,0,0,24,912,2336,30,72398,10
12297,7765,2,0,jDogEPKkQpk,0,0,26,15634,45015,466,1973169,7
6599,2833,1,0,VAyWIypLCH0,0,0,22,16244,224744,1327,4086792,8
7894,22953,1,0,4FJRuYOnnjg,0,0,43,954,4791,59,168313,13
10933,6594,0,0,g5J33sMlO_Y,0,0,23,1173,18132,378,2950352,0
2370,11979,1,0,wLoNbD36XZY,0,0,24,4185,51142,995,1896698,23
5810,3954,0,0,3tTt4jKSsLY,0,0,20,10641,58647,445,1913640,10
5515,21238,2,0,jIsq_fugwsE,0,0,20,1563,8271,162,652001,19
15107,335,1,0,MFo9jYYzUJM,0,0,24,6917,102102,2530,5485568,9
19623,16198,0,0,ruNRbNWnc_w,0,0,22,576,1872,88,239976,11
21604,9227,1,0,woOJDi6wQhQ,0,0,24,1602,17870,158,269544,8
5065,20019,4,0,iU-8tekjewU,0,0,20,867,9771,89,464490,20
1224,2057,0,0,yU7kwLYBoPE,0,0,20,5790,108489,1971,2548048,6
13649,3202,1,0,alVx6YLFOk0,3,0,20,14029,97291,1164,2487118,10
11151,1915,0,0,zEQTvzAdQgI,1,0,20,4933,43097,724,1732377,58
19077,7715,1,0,aSRZop7Ubi4,0,0,26,6642,34026,281,992943,7
16293,22200,2,0,3VR_Sb-QRmk,0,0,20,1129,7054,126,626953,13
2029,22631,1,0,v9wWSNlUXVQ,0,0,20,1690,6659,55,237284,9
4220,23513,0,0,LTbEIR0vULg,0,0,24,263,1294,17,99637,13
5481,10058,2,0,-T6ThDEySls,0,0,24,96547,602032,9335,17916546,5
4661,5030,1,0,uxxPlbT8RaA,0,0,24,36605,217157,7589,19633101,4
19995,572,2,0,1Uf7UpkbfmY,0,0,24,37425,255196,12294,28705809,9
3323,1823,0,0,ScY0jK7wXIQ,0,0,22,2990,23096,761,590944,13
18666,9144,1,0,jHku75Ge_1E,0,0,24,2375,30701,247,385279,4
3810,13530,1,0,8fAewIpuN6s,0,0,20,274,1690,54,169230,10
6627,2301,0,0,YFCzMgP9GPE,0,0,20,19,152866,2752,4835588,5
2692,11184,1,0,IL598LPNp0A,0,0,24,2350,23712,573,554834,26
9126,9921,0,0,W5cbrHzxgXA,0,0,24,683,2210,12,53033,5
11031,9775,0,0,CeFC9icWal4,0,0,24,514,1484,13,53299,6
714,22864,4,0,n7WAmy3TnAo,0,0,43,1332,10238,195,766520,12
3082,20510,4,0,CNGSZ5D7DxM,1,0,20,1248,18439,170,1002724,13
12849,12722,0,0,inQ8UzQMF5Y,1,0,20,8094,32524,830,1288483,37
1255,8759,0,0,O_wLK-tAtk4,0,0,22,4619,45274,591,1187349,14
15453,14530,0,0,mIhx2wIUF-Q,0,0,28,23,164,15,20783,1
20040,6200,1,0,5cBbQ1QyoLg,0,0,24,5415,43548,828,1876983,4
4612,17008,0,0,mnPcK4cmIz0,0,0,22,323,1960,504,1775155,4
7160,6710,0,0,IQmcmoJtIb0,0,0,20,176,1193,9,47296,2
15247,14476,0,0,8rXurQMGYFc,0,0,28,188,523,11,33959,2
590,4809,2,0,EehofUM7q9E,0,0,24,2092,20887,1099,1133346,0
15322,24003,1,0,u4oFluYUNaI,0,0,20,504,4800,53,178267,12
14478,7295,4,0,g-rDCpC0NgY,0,0,23,14398,191992,1216,4323370,4
18031,4897,1,0,dzLG-DNNDJY,0,0,24,4521,33157,729,1835280,0
14958,6660,0,0,VjwHfjSro2I,0,0,20,854,5889,127,883545,1
3685,5184,0,0,VJjGNLNS6MI,0,0,43,15683,109295,3126,16429676,4
5080,10600,1,0,t5D3rGa2Yfc,1,0,24,6702,71280,1445,2324325,20
4761,8616,0,0,VWeb0BeBkVk,0,0,22,10326,45825,1227,728728,15
12088,10258,0,0,_M3KkdJGd2g,0,0,23,5752,84135,1726,6703130,4
15217,5622,0,0,RGhnMfr6ybI,0,0,19,84,710,22,78474,3
15057,1899,0,0,AkdZiERMjjI,1,0,20,706,21686,418,573890,1
13539,14506,0,0,h2WLoJrBATU,0,0,28,112,561,24,69304,2
11823,11607,1,0,FyckrlkZmsw,1,0,24,3955,77646,1495,3418582,35
19344,14117,0,0,Zs3hDt1QHBc,0,0,28,1273,21409,1120,1039940,2
16809,12621,1,0,QNPsgcoxz4w,0,0,20,12524,58181,1130,2318342,37
19150,3070,1,0,Iywcw0N1GrE,0,0,20,19638,199045,3031,8070929,18
21457,15506,1,0,g8yc6KnQQT4,0,0,22,23700,39715,1215,2930284,19
16040,12619,0,0,cbMzVzVMIMc,2,0,20,8059,85139,1567,3873972,30
358,22705,9,0,UumTP3rnnB0,1,0,43,139,1130,15,59106,16
9726,5751,0,0,35dRMzv4foc,0,0,24,18659,165994,9798,5605437,14
4397,22282,1,0,GRSupeGlV_g,0,0,20,318,2600,48,165895,10
8245,20918,2,0,RMDbDR2KvFU,0,0,20,1816,25523,209,665680,12
14345,10268,0,0,HbRD4aRrWl0,0,0,23,6984,89381,2078,10049534,2
3821,3314,2,0,-bif4sQfAe0,0,0,20,17742,100580,1636,5260075,15
19454,23162,0,0,fgH-07C8TCs,0,0,43,244,1426,22,154133,11
3252,8164,1,0,97WvRGz2UGI,0,0,24,4625,53488,334,703628,8
15816,8492,1,0,zbCFI4wKpes,0,0,24,492,6038,101,93909,2
17185,11766,1,0,Z1tLwP5-HAs,1,0,24,4550,79143,2145,4651423,23
5255,7290,3,0,hXsDQLR8lns,0,0,23,14485,181520,4390,3504267,7
1475,23713,0,0,WIi79YSTYFg,0,2,20,131,1253,34,65686,18
15381,22073,2,0,-mexJDsVn-o,0,0,20,416,3802,51,258726,10
11098,14679,0,0,S1WsZ1jULZ8,0,0,24,1266,7169,523,1501478,6
21971,3970,2,0,7eL37eOji7Y,0,0,20,11383,85866,1449,5550750,6
18305,6584,0,0,ctbClncXQLw,0,0,17,886,3478,67,383223,2
21562,468,0,0,vacmS8W37YU,0,0,24,953,7363,283,336425,7
4568,486,2,0,rZKYiDjVcLQ,0,0,24,570,10634,241,795236,4
14107,16921,0,0,LVb9rQvKZW4,0,0,22,575,3565,250,1026749,9
13395,2638,0,0,tcXuQ7VXAk4,0,0,20,10,80724,833,2429833,29
13480,15538,1,0,9YbTnKYYhuU,0,0,22,12898,21849,356,1353233,17
18595,12263,1,0,aSsmC59P3OY,1,0,20,2258,30423,685,1002869,34
18808,2539,0,0,wWsxR-jN3mo,0,0,20,11,143657,2862,3615324,4
5483,20844,3,0,fPKtnoKghX0,1,0,20,2724,31153,1480,5765903,17
3354,3937,0,0,6cU7Jk2DPoc,0,0,20,5098,45186,383,1885792,13
15619,11187,0,0,8DEwhwHwcVw,2,0,24,1335,23974,686,615092,30
20572,14869,2,0,3AbVayWLJ54,0,0,24,249,2150,372,1485554,3
8531,13152,2,0,Y4BEEltv6Xs,1,0,20,1089,6363,93,349981,33
8913,23972,1,0,xWuLP9n1O_Q,0,0,20,850,1899,40,230610,11
10906,13724,0,0,7KE-_dY4PdY,0,0,28,2657,69941,1293,1715654,2
21100,6717,0,0,rKTcGnjpygw,0,0,20,138,900,11,37549,3
14298,8796,0,0,EmLeC4WEo2I,0,0,22,2979,28959,255,509321,11
2163,20610,5,0,3v9LHglD8UY,0,0,20,612,6699,51,384218,20
15305,14667,0,0,blEb06zzltU,0,0,24,3317,28700,4831,9254548,6
741,4810,2,0,x1QozNQHJE8,0,0,24,2604,21098,920,1065172,1
15819,4379,0,0,sN94dhGsS6I,0,0,20,3049,18658,123,844070,6
15723,685,0,0,XkuirEweZvM,0,0,24,22282,83534,3658,10802292,7
3833,6703,0,0,OO2jfmXuWSI,0,0,20,104,616,15,43945,6
5371,4787,2,0,r5J-WTGzogo,0,0,24,3129,27000,235,992349,4
8769,11208,1,0,NUR8QFSUvT4,0,0,24,1703,35624,854,593514,37
14690,19719,4,0,hbtevey6aew,0,0,20,2906,24304,149,488955,15
1401,17463,0,0,R6eRbu9TZjc,0,0,26,683,8498,2330,10602605,3
19976,11588,1,0,2N5Y8fEAvuQ,0,0,24,7479,133187,4189,5381764,40
6019,22167,2,0,cNkpCLIDKj0,0,0,20,8837,62069,1315,5063184,27
15333,232,1,0,VuVLaNLB0pM,0,0,24,3039,49170,5378,3390294,8
6906,4068,0,0,FXFpcUyHdTY,0,0,20,3058,13531,113,670586,15
2098,4834,2,0,WGs6nvhm89M,0,0,24,5439,101499,7179,6269458,5
5438,2430,0,0,oHeJiPcVU94,0,0,23,0,468806,3179,10650490,6
18414,2266,0,0,CovGv3KQozk,0,0,20,0,80057,1608,2596227,7
16864,3658,2,0,4CWRhJ8yLsQ,0,0,20,3451,26911,249,937020,16
15779,7162,2,0,rDbEB9T-iUA,0,0,26,5310,21931,918,8571351,7
1493,5194,1,0,jxMHWP7I8os,0,0,43,36863,184798,5738,37038801,3
9010,22046,1,0,OrlKAQ84pVk,0,2,20,412,3969,56,207367,11
1033,13336,0,0,FPY2CNb3Ux0,0,0,20,580,3258,45,159763,29
9070,11174,1,0,nFP_ub3tbAk,0,0,24,7833,79849,2277,3152510,37
155,11401,1,0,0oOem32rXNo,0,0,24,6256,89838,1719,2130280,40
20216,211,1,0,F_fvsCyxiyA,0,0,24,9417,69560,9550,3345253,7
246,16466,0,0,A5NRdKWk7c0,0,0,22,1753,4484,208,787339,15
11489,21624,2,0,mPrIdEPJKS0,0,0,20,506,3934,54,158039,11
19915,10394,1,0,cjR5E4m9INs,0,0,23,9414,158913,1543,2576744,30
13254,5231,0,0,Cg786H_7KxE,0,0,26,4239,26051,1944,4627700,1
18795,11453,1,0,jMU50Cks5PQ,0,0,24,3195,89323,1916,2915170,29
15043,15565,1,0,9ca0mDbOTks,0,0,22,6443,20831,359,1572791,17
5981,2974,1,0,koj36UnQvHc,0,0,20,10611,96678,1187,3457742,19
1871,22762,9,0,0dYLR5DgBj0,1,0,43,197,1652,16,97748,18
19548,15704,0,0,fdB1dGpupv0,0,0,22,6897,16660,386,2175367,18
21854,13637,2,0,zVv_0aJFGk8,0,0,20,351,2672,121,205530,4
9756,138,2,0,BvI1PNEUy_4,0,0,24,21272,76701,2196,1871417,8
971,14185,0,0,aGiPh_UPzEw,0,0,26,4392,80511,3146,6079612,2
17776,1329,0,0,RVB0v963fkE,0,0,23,87723,250441,8126,9538151,7
7802,7697,0,0,5dOGgv-ApvI,0,0,23,499,5477,93,244228,7
16938,16674,0,0,EwUdD7zZ4rc,0,0,22,1541,2815,173,647914,11
19072,5033,1,0,GuhYAy2LkyU,0,0,24,31528,216735,7823,16655929,5
21936,5564,1,0,vcPzaIGYZH8,0,0,23,778,6241,154,624533,4
12305,744,1,0,4QENv66maDQ,0,0,24,792,9851,169,489329,5
8608,5767,0,0,5EiZ2nsfrHk,0,0,10,14191,150766,4299,3276535,4
6178,20135,3,0,yWuuFC4rbTk,0,0,20,1548,19227,229,1003866,18
7080,11302,1,0,ixgGFPMcD-o,1,0,24,4307,85626,2724,3309360,20
20623,13576,2,0,xqQbhE4chB8,0,0,20,73,600,9,21542,6
12977,13876,0,0,1KR0giZM2ZI,0,0,28,2177,23652,839,1636712,3
15224,12979,1,0,hC6TpryaHMY,1,0,20,1985,13222,445,1178499,30
1164,23928,1,0,FTHjedM5sio,0,2,20,150,1902,22,88087,11
14733,11828,1,0,uwsdpkJw_sM,0,0,24,3874,53529,1346,2746698,54
13614,21619,2,0,Hg2geviSKXA,0,0,20,782,4355,72,196499,18
15560,23501,0,0,p-Y_7sMOJqU,0,0,43,695,3021,88,372424,19
6639,20517,4,0,bFwAss4ljs0,1,0,20,2301,28121,247,1360839,22
1527,15118,3,0,FDEZalVUJRc,0,0,17,11638,140409,2979,14545681,6
7006,11268,2,0,ug_i53GRSu4,0,0,24,7734,100955,2060,2685226,37
10614,17584,0,0,UJ_iKZi7djQ,0,0,22,113,1609,833,3763374,2
18170,20259,3,0,B1nFe1qSq8I,0,0,20,992,13733,133,452757,19
8323,13628,0,0,_8qrZtsIHD0,0,0,20,79,382,13,24507,16
6176,14998,2,0,Ojmv8UgWb_c,0,0,15,920,3353,742,1126547,6
