,tagcount,tagsentiment,videoId
13410,0,0,YYKZsdBB9D8
13411,0,0,Rj7naEqzDhA
13412,0,2,fqoAcpjC2ms
13413,0,0,4ZFPWDJD33M
13414,0,0,7w2F9kKRg_4
13415,0,0,hEeqe9Y-4H8
13416,0,0,iF_VF7EM1LM
13417,0,0,bu1r5cnVBV8
13418,0,0,qqV6pLE8lB0
13419,0,0,DnWORimRwc4
13420,0,0,1cN5kMUSPsQ
13421,0,0,eKLI9ODXAgU
13422,0,0,za5x5bkayWE
13423,0,0,tWXT8HKXfLM
13424,0,0,101DKepgddA
13425,0,0,biD8yxgIBR0
13426,0,0,FaFNNJAD21U
13427,0,0,Hqs0jYF1298
13428,0,0,pB-PZF3lqgg
13429,0,0,LLJyvh4H83M
13430,0,0,9dZS3bygt8E
13431,0,0,5DF0NG4viVk
13432,0,0,lzUa8I3f0JQ
13433,0,0,Ocn8KJjVpiM
13434,0,0,5cPMGaZiaAs
13435,0,0,Im0qQHLbW28
13436,0,0,ZzfiDhapPQo
13437,0,0,Co3s-tgfuX0
13438,0,0,PfRD-oMxJss
13439,0,0,6WNtRXEfHbI
13440,0,0,IQRRWBRdiLw
13441,0,0,wEroBaSuz8A
13442,0,0,hATklQotlbI
13443,0,0,2BgklLmrWZQ
13444,0,0,si8tvvpYEGA
13445,0,0,2i8J0DH19n4
13446,0,0,3K9M2oqY95U
13447,0,0,6-6oQ1GQ6SI
13448,0,0,NXizv_irLHY
13449,0,0,qemL13w6pDw
13450,0,0,19FuFb-6Thk
13451,0,0,tAaIRh3UK5w
13452,0,0,McdbEIeRSqM
13453,0,0,NShsUfiwwxQ
13454,0,0,iLzPNsdCR2w
13455,0,0,e6ksWVxAbXQ
13456,0,0,yT-kwFYi9A4
13457,0,0,Jtb19OSnIqk
13458,0,0,EaTfd-GgDLw
13459,0,0,PPgKKtrHBN8
13460,0,0,Y8hB5EIaDaQ
13461,0,0,AP4Nh7F1tvY
13462,0,0,wlP_WHE1cAY
13463,0,0,CgozgFUPptg
13464,0,0,R5PSQaEBCcs
13465,0,0,fsU2D1VPEuY
13466,0,0,wfd0nINcUiw
13467,0,0,I8PkZkd-xPc
13468,0,0,zROmIFoebvM
13469,0,0,kDF_SRdjkkg
13470,0,0,z-uJmxErziQ
13471,0,0,VnYmprAFAxY
13472,0,0,qAvF2gVKzG0
13473,0,0,Z3Un5dCBJfs
13474,0,0,VqaUI59QAGE
13475,0,0,qFl9zSYtgmw
13476,0,0,2YU2brPjLFE
13477,0,0,dJlTSLx18CE
13478,0,0,_TTYYWpl0nE
13479,0,0,gUV34slOoiA
13480,0,0,cYpAQJoYU6U
13481,0,0,NaONI_Q7Xfo
13482,0,0,YbEZhKV_7P4
13483,0,0,wr_LBaUSEVk
13484,0,0,X1cgv64DOPo
13485,0,0,tcPLMAdHjTc
13486,1,0,7f6cYTNLhVE
13487,0,0,5Nt4_aNt7H0
13488,0,0,E4cAyl_9k0s
13489,0,0,XXqHOJZLhck
13490,0,0,jPV-yxyPo8s
13491,0,0,BrHSCZAzC34
13492,0,0,qwJXE3m0A6k
13493,0,0,n9DdPMEgIG4
13494,0,0,fUT4wkOJ6DM
13495,0,0,JJKfTZg5IUo
13496,0,0,UZmfV3_nt3c
13497,0,0,ntK8gznMQd0
13498,0,0,7FUvmykq89E
13499,0,0,qIrCXWlRdzo
13500,0,0,0FT9YdWQH8U
13501,0,0,VjQGGOqTJ1s
13502,0,0,8MZ-C0Uvgcc
13503,0,0,n4fUG8ClawM
13504,0,0,G2reEBj8F0s
13505,0,0,RvQnN9Z_Ilw
13506,0,0,GaVXsYgZPaY
13507,0,0,k2Yyo_q9J_M
13508,0,0,KQJgsCQyHmw
13509,0,0,2G4I7ee5yOg
13510,0,0,z7lsfzXUgk4
13511,0,0,vgUeSEhyL9E
13512,0,0,XPuHuwPhirQ
13513,0,0,W-CAnG1uc_Q
13514,0,0,YlGZQZYcT7Q
13515,0,0,ptY-Ylls9TY
13516,0,0,raYt0XK85lc
13517,0,0,zdPF3FCAa6A
13518,0,0,LRoilJSEsW8
13519,0,0,ON4dnKRzefA
13520,0,0,cEEBPqr5804
13521,1,0,zuoeEMkdwUI
13522,0,0,gz_Pqol9JSw
13523,0,0,5TNcSXz0iWM
13524,0,0,vWcV_4wZbRk
13525,0,0,qS052lxnrpA
13526,0,0,-Y4kIAKK5iM
13527,0,0,_AiAvzbJBJQ
13528,0,0,SSz3s4v_2Z8
13529,0,0,43vQHuVd05I
13530,0,0,8fAewIpuN6s
13531,0,0,Wj8HOPOPZ-E
13532,0,0,o3KfvmUjwTk
13533,0,0,N66FI_8Kj48
13534,0,0,TQMLegaQ2tM
13535,0,0,Yf6VxWGqb0s
13536,0,0,k5Pn3UFHycI
13537,0,0,42C_GIc_HEE
13538,0,0,GKi7_hVw-MI
13539,0,0,pER8DroVrz8
13540,0,0,sFxHUCcCZTY
13541,0,0,TFFPCpS6BtI
13542,0,0,u8GBeZtyQFI
13543,0,0,ejAkARQBczM
13544,0,0,QeFjg8t_9Lk
13545,0,0,deSJUGHqRqM
13546,0,0,XGXaqPYFSEA
13547,0,0,uoBRVwJhcNw
13548,0,0,B9G8atXjB4I
13549,0,0,baVljBEGjGQ
13550,0,0,iBNGRv404qw
13551,0,0,Bm3ORLCgvr4
13552,0,0,40HwaknY3G4
13553,0,0,tIrxa8WOFpI
13554,0,0,RgXT9KsqHEI
13555,0,0,kN2gWuNs9O8
13556,0,0,EHFCXH6FILk
13557,0,0,3S0Nj4a1DOc
13558,0,0,BmdiOYGdxh8
13559,0,0,xo-ZUn9Zn8E
13560,0,0,fEHkwjcG4T8
13561,0,0,f2e0sGxm-Yc
13562,0,0,-i_MJYX5xk0
13563,0,0,p1kSDfZDaKo
13564,0,0,d0zEUfxx8so
13565,0,0,4R-24CCUnZU
13566,0,0,wZfUX0LbTkw
13567,0,0,Q-a7eigiHFs
13568,0,0,TzyMKbTg350
13569,0,0,Aw-ovLRfs8s
13570,0,0,uU_pC1OEieU
13571,0,0,FPsPsmvcFLQ
13572,0,0,HvYKYokQgeQ
13573,0,0,5j6kg3Tuejs
13574,0,0,lrU1vTlC3Ng
13575,0,0,HcrxQmdbJoo
13576,0,0,xqQbhE4chB8
13577,0,0,gGTo6E9_tdA
13578,0,0,HUw7cu2pOVo
13579,0,0,Ml5-zbBnl5Y
13580,0,0,bwDWlajDG1c
13581,0,0,lq4tCqaZK2s
13582,0,0,ZiwJkp1Gg0I
13583,0,0,teQBPruas6g
13584,0,0,HLHI8XzfQeE
13585,0,0,hWlREKdhhKg
13586,0,0,Roz1wrPf24g
13587,0,0,v7gl5qiAz2Y
13588,0,0,e9DbxASXG8k
13589,0,0,aW8kVvib1_k
13590,0,0,-A8gXPHxXOk
13591,0,0,fFp98X5pJi8
13592,0,0,fpex3106GvM
13593,0,0,g95QTly1xk8
13594,0,0,h6vwtCOdD1M
13595,0,0,BUtN19H-k1c
13596,0,0,ZxcSKtqCId8
13597,0,0,KWHG37od_Kk
13598,0,0,npj116079Iw
13599,0,0,bFqHofFlKQ8
13600,0,0,pohuczTja6E
13601,0,0,UzziEI3-4z0
13602,0,0,fh4jQGsN6Ew
13603,0,0,OQCLAgOdJ2A
13604,0,0,Kq6hAZpojZM
13605,0,0,kB4KkMtvU0o
13606,0,0,I9mXahg4vKg
13607,0,0,E0jnLKWCbuM
13608,0,0,gOYFd9vSM10
13609,0,0,9pxBeLrf0Dg
13610,0,0,g5TgH_G8Gew
13611,1,0,DxnpuldLCPI
13612,0,0,_rpZwXySAuk
13613,0,0,nGUU8bSYYzk
13614,0,0,38GsyafyHso
13615,1,0,PoUBf9nSHGc
13616,0,0,EyrflENzpww
13617,0,0,rUbIdSdjjD4
13618,0,0,QZjM4MeHxyg
13619,0,0,Pb-4CVJOzjw
13620,0,0,UVELMToxIy0
13621,1,0,zBlFnQwyO48
13622,0,0,2-gHVX43NWw
13623,0,0,UDIqrXy5gMw
13624,0,0,u8QJEW35CqQ
13625,0,0,A8guPD2wlI4
13626,0,0,2SKbY_OiBN4
13627,0,0,0Yc_LKJ2790
13628,0,0,_8qrZtsIHD0
13629,0,0,uaga_I6RpsI
13630,0,0,3tMhXCWuujY
13631,0,0,CDXeNnx0D1I
13632,0,0,BnBmvBH6Mos
13633,0,0,8xv9WGKC8gA
13634,0,0,Llc0_o_VnzY
13635,0,0,JUT3glgB1No
13636,0,0,h2mdvuMWSCI
13637,0,0,zVv_0aJFGk8
13638,0,0,ASINLefykQY
13639,0,0,ElLsU5pMDDc
13640,0,0,-UCy_m0PXlM
13641,0,0,NBRLd4PiLmw
13642,0,0,VlOn-GPuD5Y
13643,0,0,KS935ljsczg
13644,0,0,Vw38ip-M3xg
13645,0,0,RgzxiMvbYtM
13646,0,0,4pB3bLBKlXM
13647,0,0,FUrrWOyRxmo
13648,0,0,EGTxNqfhfvg
13649,0,0,UtQ4mpyq3Sg
13650,0,0,QPFqJVx15zA
13651,0,0,7WXQpMaLqPE
13652,0,0,FicEMz4r1tY
13653,0,0,pWoJINHpb1g
13654,0,0,DMHAiN0It9I
13655,0,0,6sfxmecRg50
13656,0,0,aSY62nzjcTM
13657,0,0,nRmRWJG9EaQ
13658,0,0,vbOihmV98jk
13659,0,0,a6ib_zbcyOI
13660,0,0,vR2zCvOXrOE
13661,0,0,bHqvx5sJeLE
13662,0,0,m7vRwZNAus8
13663,0,2,uaIwiXi_Epw
13664,0,0,jQadwwkOfDE
13665,0,2,iwrIwOUaGRk
13666,0,0,6Qj_HELGzlc
13667,0,0,cOQKRx4y-W4
13668,0,0,V5i3IoUGHxU
13669,0,0,_AY5QUclDUM
13670,0,0,WlHYnn3I4tE
13671,0,0,9FeTQOdme8M
13672,0,0,XFte1VPwb60
13673,0,0,fJ15dHHFK0I
13674,0,0,t7nq_tD6NfU
13675,0,0,RcAtK-2pPH0
13676,1,0,8Vfzjdjjxqo
13677,1,0,G-bmpvdF45Y
13678,0,0,Uh7zIXoWxtQ
13679,0,0,Mm0nQ5JFMDQ
13680,0,0,CpDvIl-JhRw
13681,0,0,6eBKJCSHQxM
13682,0,0,IBgvaAMROqY
13683,0,0,BEWhqKQ7xkI
13684,0,0,bX5sy4p2mvs
13685,0,0,3iRtJhcFLGo
13686,0,0,X38cB2UrR4w
13687,0,0,sN_UCs-junc
13688,0,0,i6w2bfa1bVY
13689,1,0,ta1yrv2HUl4
13690,0,0,J-IkaJCthC0
13691,0,0,DvMmi_9iJa8
13692,0,0,SC_5fVPlSiQ
13693,0,0,JxmJDQiqA6U
13694,0,0,FKc8TXBcRBI
13695,0,0,9vRMZSEF_a4
13696,0,0,ILOZ-ScDIZU
13697,1,0,ppQB374sKGQ
13698,0,0,wBQZkzB4Kik
13699,0,0,52tTB3pF4cQ
13700,0,0,1CfMHDQmGm8
13701,0,0,LNVjDVmtdSE
13702,0,0,QVU9u8GNtH4
13703,0,0,6cwssjLVHDQ
13704,0,0,Ut-Oiih3r60
13705,0,0,gAK9ifUE8_8
13706,0,0,Pu68p80Qqpw
13707,0,0,rUrvcS_Vvuw
13708,0,0,ReDXII-f3ao
13709,0,0,StLN5w_U1rQ
13710,0,0,CZ94Et74IYE
13711,0,0,siigvPp_1Jc
13712,0,0,hSqNAglrCPg
13713,0,0,l4tFRgdhkl4
13714,0,0,I0W04NJW9XE
13715,0,0,DHdrCXmMIEA
13716,0,0,so4z3lVubuI
13717,0,0,ktwnFuVVY7E
13718,0,0,cklrfRLecjc
13719,0,0,lWLMPDrgWG0
13720,0,0,mjYUlcAs_Ok
13721,0,0,9p3ZkscJ6XY
13722,0,0,NXpFhdDZ8Pk
13723,0,0,LrWRF_GkMl4
13724,0,0,7KE-_dY4PdY
13725,0,0,H9J1WU5m3uk
13726,0,0,CWx66Hpg2Sc
13727,0,0,ZdFlE3EOaN0
13728,0,0,oWhUloW0fRE
13729,0,1,FfOTmfwRTFs
13730,0,0,J7wIZ_G8GIQ
13731,0,0,G7BsBpIP7lE
13732,0,0,fp-cb7Xw31s
13733,0,0,ObDL3hIGuIU
13734,0,0,tET22-LV0T4
13735,0,0,B5TrtBOdMew
13736,0,0,2Nx0gLDwR7k
13737,0,0,UlzSQeh-4UM
13738,0,0,e6lANnGZc-A
13739,0,0,kFeCVD8Fhwo
13740,0,0,qYhnt6Q_dXg
13741,0,0,a4io6L2n8zI
13742,0,0,yXKUQwIfMh4
13743,0,0,zhqt_8vaYVI
13744,1,0,EnEjbx-Y4kk
13745,0,0,FGijmWcrfY8
13746,0,0,_occxMbMzHQ
13747,0,0,gwc4WYKVIg4
13748,0,0,qr8lfE6wKPE
13749,0,0,YUHX28KvV2U
13750,0,0,5mFIYGMAIn4
13751,0,0,okuur7-9Wec
13752,0,0,J-GiMJFASSA
13753,0,0,kvQY4RPpemw
13754,0,0,JIeoHULj_pg
13755,0,0,9ZCIP6k4yoY
13756,0,0,b8_R9DFJApM
13757,0,0,uTEgzGQwTT8
13758,0,0,zjpzHk1Ht0I
13759,0,0,Up1lISBgLiQ
13760,0,0,R9U_MgOC0bE
13761,0,0,DE_paTl1z8E
13762,0,0,KDyvBxFrvhM
13763,0,0,dkoOZ_xvq3E
13764,0,0,NISbka31kqc
13765,0,0,WBlpjSEtELs
13766,0,0,y8z1z2EEVmU
13767,0,0,k0xQrFYruAM
13768,0,0,_YHcOrWKLao
13769,0,0,7qXSSQNS5VM
13770,0,0,VJjnbrmpejU
13771,0,0,lHntuvEBA2E
13772,0,0,iABr_UhqDyg
13773,0,0,n0362IqnMXY
13774,0,0,nR2YeWm5ViI
13775,0,0,wNxBDzz8v9I
13776,0,0,2G_-j8JyEok
13777,0,0,3sZbB3Sa15s
13778,0,0,EXEbyGPdD8g
13779,0,0,YRrjDTdq8MA
13780,0,0,O-B5TcIF_2U
13781,0,0,ehhGK7W_WoI
13782,0,0,BzSZT563elA
13783,0,0,YoBlZpYCTgQ
13784,0,0,yl89heCsBpQ
13785,0,0,6Ljmd-ygDs8
13786,0,0,qda1Uvry-o4
13787,0,0,25rOahckV88
13788,0,0,8DfCvf3sBIU
13789,0,0,iNyN6noGRqg
13790,0,0,OAupmDaBAWM
13791,2,0,Q6otLsSRBqU
13792,0,0,T_QXpTJSgoA
13793,0,0,v8lxqz-DWO8
13794,0,0,mTZaTAyXEzQ
13795,0,1,G8bORB79Clo
13796,0,0,qgjg4eN7hBQ
13797,0,0,dhpq3dWgXHM
13798,0,0,w7yWoO7vqvI
13799,0,1,shCrw3AEcAM
13800,0,0,AxdL2MzgwQQ
13801,0,0,APcfuB4DVSI
13802,0,0,bQmyD-Nn0js
13803,0,0,1xSI3vZlsMA
13804,0,0,FwHlnp4DOtU
13805,0,0,wLrNtopnJvk
13806,0,0,d8wEKtuKj-w
13807,0,0,OiyC98Qw9ok
13808,0,0,lIXIcYgoNKQ
13809,0,0,E2a3MhdsdMU
13810,0,0,7i10HFa_09Q
13811,0,0,GNbxpRpF5z8
13812,0,0,rUog-7IZM0Q
13813,0,0,8qg0N0cQfKM
13814,0,0,AQwQuqxZmmc
13815,0,0,3Q7VO3Hrrg0
13816,0,0,m1Fh_4ZtItg
13817,0,0,OTqje1jakNk
13818,0,0,W4RuN7K8UnE
13819,0,0,ex1WerxzGRY
13820,0,0,g8CFUPpsj_8
13821,0,0,nFSCEwAnHj8
13822,0,0,E-grEVExbA4
13823,0,0,Ins3rGLiEWg
13824,0,0,nBafzINFfJA
13825,0,0,kYnAdofVQ6g
13826,0,0,iwl0KpSa34M
13827,0,0,LhpZDR468TM
13828,0,0,nGeisyyiWDA
13829,0,0,rYldQUWveFA
13830,0,0,cEjRAUecA5o
13831,0,0,p83cjgO3wik
13832,0,0,UNo1vFlufMc
13833,0,0,YuwlEz49LTI
13834,0,0,ZDZiLpyANQc
13835,0,0,BF-WYCRqfbA
13836,0,0,yACz4LBwCck
13837,0,0,BsUphsGhDk8
13838,0,0,h9n37N_a9HI
13839,0,0,OUoYy02OrvY
13840,0,0,5RywJfakyBs
13841,0,0,ymFMgmeqXOk
13842,0,0,WNYFUmKiqaU
13843,0,0,2pkE24ECenU
13844,0,0,eg9qg8wb18c
13845,0,0,aSC0j7e_t-0
13846,0,0,GsgrygfnCsg
13847,0,0,QEodnSzxpzM
13848,0,0,8NW9wXRJsUY
13849,0,0,XXVoeCYWwX4
13850,0,0,kIYxp-62gNE
13851,0,0,AubRl6kJqoc
13852,0,0,_6EgZxrGyys
13853,0,0,Lkk3Cbgexes
13854,0,0,iV2r62D9Bnw
13855,0,0,_dvVFWa3dhg
13856,0,0,Tl2aE4w3MdQ
13857,0,0,r10m5XunVXA
13858,0,0,Tpjiozs2mLc
13859,0,0,1yn3X82sc_8
13860,0,0,z3w_PBrpyKQ
13861,0,0,Cs3UYGEYqzc
13862,0,0,WtM5ZXk1Nbk
13863,0,0,zPoeRXvE-g8
13864,0,0,tcg9_ZCiIg8
13865,0,0,xAtxwLL6QlY
13866,0,0,dSFr-aOc5I0
13867,0,0,7FjjTcVW8TU
13868,0,0,v4fL6vE4NsI
13869,0,0,z0-Omt-naMQ
13870,0,0,9J16IDtm5Jo
13871,0,0,X8H3aH1E9ug
13872,0,0,uZ9voswS4w0
13873,0,0,COZcAeBpL58
13874,0,0,-4cJnLcBtVA
13875,0,0,fxIZyYGW-vs
13876,0,0,1KR0giZM2ZI
13877,0,0,4dcX9FyxNDU
13878,0,0,L8MuJkGIY-8
13879,0,0,H83A-TaszZs
13880,0,0,rVgConc7drI
13881,0,0,k1id4a4EU4M
13882,0,0,y4enz9ZeD_k
13883,0,0,N-XsBaBsYgE
13884,0,0,WIHPzX3zLNo
13885,0,0,4AFuzwmokGI
13886,0,0,tqVstVvJFD0
13887,0,0,WZ1M_6kMsYU
13888,0,0,As10jr1Vvj0
13889,0,0,4GMSrUiFswk
13890,0,0,AAv_r_wcETM
13891,0,0,pyOiW18NmPA
13892,0,0,Wobh0_IJIG4
13893,0,0,ZRep5XrPmAI
13894,0,0,TQS_3xsqNpo
13895,0,0,tEtcSwHrkaQ
13896,0,0,EImaNk2o9Io
13897,0,0,yjDyKljO9Xg
13898,0,0,MgwZf44uFiY
13899,0,0,Oueb1r9X8YU
13900,0,0,_PkgyF9pToY
13901,0,0,RtO6laCKdBQ
13902,0,0,nyE2Ipt6Wv0
13903,0,0,JFCJ5PGGaQ4
13904,0,0,N5rhCHo5Z-s
13905,0,0,9sfAIwIjn_o
13906,0,0,dV2Cuusf4c0
13907,0,0,zJ0I7sCuwCo
13908,0,0,MCfqyhcNCdQ
13909,0,0,HSCIXs0yeTk
13910,0,0,76AB4JOR1Hc
13911,0,0,RfF4aZpUytA
13912,0,0,mgihmWi364U
13913,0,0,aeCnCv69YpU
13914,0,0,r0CbW29OLO4
13915,0,0,bz2eolW817U
13916,0,0,mrlZgFvmQrY
13917,0,0,kEbwxFinuEs
13918,0,0,65P4V7DEvTE
13919,0,0,oqjWwT39E0I
13920,0,0,t9XU2Wo9iTo
13921,0,0,bhzbpDgTvXU
13922,0,0,_83HXg1APqo
13923,0,0,FiMtlfHTGRE
13924,0,0,29iVnf5ja5c
13925,0,0,DUXJ1lDFLPU
13926,0,0,ap0oYkclqoU
13927,0,0,gi0aZc6pFUE
13928,0,0,I3AIeg_g9i4
13929,0,0,xcURYLnrnp8
13930,0,0,eVFSUWTQ96Q
13931,0,0,j-Odgyfl3bY
13932,0,0,NdQ4evJAklA
13933,0,0,XSMN37rLcMY
13934,0,0,_Un_EkJVveQ
13935,0,0,ZDIxKjwx9w4
13936,0,0,PoYYJoZP1nY
13937,0,0,A4K5hOUPYcY
13938,0,0,OlqksEKZhSE
13939,0,0,oDEQADk0xC0
13940,0,0,LzQD1CwOBGY
13941,0,0,bm_D0ieb8Jk
13942,0,0,OpJ35b7_Hek
13943,0,0,kC3AQh-BZ7o
13944,0,0,K4svHDFxapc
13945,0,0,JoW3ge9zJV4
13946,0,0,mIV04vpeD6U
13947,0,0,2aQL9q3qA7s
13948,0,0,RuSKGVT-jRs
13949,0,0,nVI8UxeDSao
13950,0,0,XXj-Y5yOVCE
13951,0,0,0VFsHLfU-uM
13952,0,0,ZfjOynV5vcY
13953,0,0,qTVbD6pMw_0
13954,0,0,JGw2G6LHAA0
13955,0,0,DxnVVZcA5BA
13956,0,0,B_QAGpi1TE0
13957,0,0,J1QjgZCcNig
13958,0,0,oDJ-PplGAhc
13959,0,0,M0y58zplm3U
13960,0,0,EwGXlTWFfUM
13961,0,0,j-mKQ8pdGSA
13962,0,0,1HbwV0GFLIk
13963,0,0,JD3V0kjTMb8
13964,0,0,tVbU-kaJYIQ
13965,0,0,AAkNis1O6Y4
13966,0,0,2Kz92XeuScA
13967,0,0,EQ9H_Zrk3jQ
13968,0,0,6MRuy7owfRc
13969,0,0,7r-WuZzRaQg
13970,0,0,6BMNxIFNWCc
13971,0,0,u-AlbMkpEH8
13972,0,0,qLjCDNoRC-g
13973,0,0,CmWkuspFPGc
13974,0,0,G0CzI1TndPA
13975,0,0,5ELLSEvdPSU
13976,0,0,VgFC2QShIsY
13977,0,0,rp0PE8F3qd8
13978,0,0,bnJrC7NFM_g
13979,0,0,f29bUg7oNZA
13980,0,0,P5LujyOgku8
13981,0,0,8KldBasp3Rw
13982,0,0,MiHwYbaUZ3k
13983,0,0,NiX4VPpg7Lk
13984,0,0,PFLEJEge6kk
13985,0,0,4VWTBCJmuQQ
13986,0,0,d6_p2e8LEP0
13987,0,0,DJ8CZzbIDf8
13988,0,0,9Sww6OelZ4c
13989,0,0,Ciuc0UBDkIk
13990,0,0,7YByJh6XiX0
13991,0,0,jgJgPCcCHis
13992,0,0,vvhjXYG1peQ
13993,0,0,X-HSgXflNec
13994,0,0,Y493LPuVfUY
13995,0,0,AilP1qQDCBM
13996,0,0,9A1hX2TJNKE
13997,0,0,C1rEuZW_5Ow
13998,0,0,S5W3HU3Kmz0
13999,0,0,2_QRoL6p8zg
14000,0,0,PEsl6PxpXWU
14001,0,0,v6IbKE8hmiQ
14002,0,0,wYL3bSnW82I
14003,0,0,xEtgr_IuX1c
14004,0,0,fe7H1brdGBc
14005,0,0,8YFmZdyMQH4
14006,0,0,VrFft9U5GqA
14007,0,0,H1KAC24WPW4
14008,0,0,JLAcfyhKcdY
14009,0,0,FwTzEcN7Wiw
14010,0,0,ubV_5iLOCfE
14011,0,0,YR9z8eNUJ18
14012,0,0,tYCRrFk0_Xc
14013,0,0,d1lq82GYe14
14014,0,0,TYvOF1hzjpo
14015,0,0,Hg35DKbeWUw
14016,0,0,UVlW5CVKdpg
14017,0,0,Au9bXNVwE6g
14018,0,0,pYRaw-V44Xg
14019,0,0,Akqcos28R-0
14020,0,0,QciCaa0l6TE
14021,0,0,BVMgyDpViN0
14022,0,0,3EM0lzuBoDc
14023,0,0,5gjQEWRAwy4
14024,0,0,j8bf3vAW8SQ
14025,0,0,zpY82I49aA0
14026,0,0,023P76zkfv0
14027,0,0,9oNwR6RnBG0
14028,0,0,7hvqpMQz0rA
14029,0,0,4Mf7nCYm8og
14030,0,0,oVUQrKnorFw
14031,0,0,NdwygLeiF70
14032,0,0,02zhF__HvAs
14033,0,0,3iuT0Rq070I
14034,0,0,dIcwjfmUdLw
14035,0,0,Gnx91PuGv8E
14036,0,0,v2NV8_f3Csc
14037,0,0,NHjhgCX2MfY
14038,0,0,nO9n_GYSDAc
14039,0,0,bKs2QU2Iyk4
14040,0,0,Xi6jG7NRf1o
14041,0,0,7h_yYTAeHwU
14042,0,0,6yg65ZUJQZs
14043,0,0,xJLYlNHOxsc
14044,0,0,fG2KDV4_Qcg
14045,0,0,Ov5bjMrhGRY
14046,0,0,DQiOjXLyazQ
14047,0,0,QHvLhrmrDTc
14048,0,0,WOtfjuG7KbM
14049,0,0,Q1VoK0Ga36w
14050,0,0,emZex4qeX48
14051,0,0,vRjTzm-2oxQ
14052,0,0,WtFDxDErCy0
14053,0,0,j83qF_aq5xs
14054,0,0,fa-A8WpCXkM
14055,0,0,1P3Ez2jpwOg
14056,0,0,RzTpOJl7RGM
14057,0,0,-XisFkiXZHM
14058,0,0,CIU6v3It9vs
14059,0,0,NnCI608-IX8
14060,0,0,idPgea0CofU
14061,0,0,HO1kFosgVmk
14062,0,0,5SQv8hUMwvA
14063,0,0,I9Td5uMB_vQ
14064,0,0,0OsP1icacOY
14065,0,0,eGw_evtkNnQ
14066,0,0,Q6DZQxXRZps
14067,0,0,sGHuIWSIMNQ
14068,0,0,XY6I71-bajo
14069,0,0,y1fSYbRXv6Y
14070,0,0,0ShG5Jo4p1M
14071,0,0,G1WQLyRVMJ8
14072,0,0,rtARrOu77t8
14073,0,0,Nt2Sg7gFdN4
14074,0,0,XG-3sCxOqlI
14075,0,0,Gy0SwPSc8Qw
14076,0,0,NwnRRSePe2I
14077,0,0,2QY1tLseAZQ
14078,0,0,r3guCM3UU8s
14079,1,0,DqeFmZfrIC4
14080,0,0,k5Me8HySkng
14081,0,0,xL2HIuJR43A
14082,0,0,-Z28bJZXuc4
14083,0,0,5AjbaATxhBE
14084,0,0,YXfTNcnF9rM
14085,0,0,0hUhlWzJapI
14086,0,0,LZp29Qeu8_U
14087,0,0,hZ3Mijkbs-Y
14088,0,0,3QFsUJZeTac
14089,0,0,fkzWjr1luzY
14090,0,0,snb5IVbhCjQ
14091,0,0,dxGWMxNH4hg
14092,0,0,3owubdDJGmc
14093,0,0,h0sQekwGLQI
14094,0,0,KFlzup4U7lg
14095,0,0,cBKmJrDkoVk
14096,0,0,_FSDAg5LClc
14097,0,0,K9jRztEQ06o
14098,0,0,sRA3wW8xq5c
14099,0,0,FUtdE2G6_ww
14100,0,0,ybyHcWynSx4
14101,0,0,HnMDrGe52Yc
14102,0,0,Q1-NWR3fcSw
14103,0,0,8_eKJi22I2E
14104,0,0,-dkv7uHcE68
14105,0,0,xCTPiy-67GU
14106,0,0,gvHbdoP8emc
14107,0,0,t7hTPtBKNt4
14108,0,0,fn-PS0ZzF6A
14109,0,0,u-L9ou4MPwI
14110,0,0,PgZtZ9qs3yY
14111,0,0,mKnV5cNJpK4
14112,0,0,U482emggMao
14113,0,0,qv_L9XcdgY0
14114,0,0,lNgQ-EHejUA
14115,0,0,EphVf8rXqs8
14116,0,0,TKBDjoP5yYI
14117,0,0,Zs3hDt1QHBc
14118,0,0,BG6EIV4kjrU
14119,0,0,AdJBtZIikR4
14120,0,0,QTzcSP3VLTc
14121,0,0,AIILgBe3TQo
14122,0,0,FFXSG3IwGbk
14123,0,0,eAmu1zfH7nE
14124,0,0,GQC_7h-ODXM
14125,0,0,s2np2PaaWtU
14126,0,0,PfxCjf_AZFc
14127,0,0,oui2FYD00T4
14128,0,0,yJ26JO2eTv0
14129,0,0,vcnbCgOeimk
14130,0,0,tvKiHElHIIc
14131,0,0,7xmPFr_il5g
14132,0,0,8ycet2CrLrw
14133,0,0,I4SZsFbZFnY
14134,0,0,poDBrGIyTEk
14135,0,0,pFS7Z7Qg7I4
14136,0,0,kMMaOdHKxvM
14137,0,0,CCSGMR64VO8
14138,0,0,SxLiFBxVOxA
14139,0,0,z-kk1BKzuVc
14140,0,0,oZJnbSwjC0s
14141,0,0,roUFS6_64JU
14142,0,0,jLCB25eIADg
14143,0,0,f8w6AeMS404
14144,0,0,jnvOrECfZyw
14145,0,0,dYfBkTlIhh4
14146,0,0,KO4jBZQDvjc
14147,0,0,0Y80_uzKR_A
14148,0,0,5HEJGGpco6g
14149,0,0,uaVYCqaG--c
14150,0,0,Sp47lvGR8Ek
14151,0,0,Jki5gLr48_Y
14152,0,0,4THXtIvJcV0
14153,0,0,DWbimGSwuBg
14154,0,0,RlPfF8y7Ytw
14155,0,0,T9aXkGjslwQ
14156,0,0,8Qg395HjqFg
14157,0,0,lNg98qMFu2s
