,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration
2162,0,0,dSuQ5cV4nMc,0,0,20,12,375643,3009,5776914,5
2163,0,0,DIfZYTm3Ub4,0,0,24,2,103976,3744,3601875,5
2164,2,0,Jk1iT5q81Pk,0,0,20,2,114906,1802,2250120,5
2165,0,0,mncvoqJdXlM,0,0,20,20,94943,1669,2899803,35
2166,0,0,60C-bDF6PCk,0,0,20,3,78347,2209,3337673,26
2167,0,0,Mng1AETEtyY,0,0,20,1,62442,1607,2455486,6
2168,0,0,p4g9_R6cg7s,0,0,20,4,147035,1744,3335838,7
2169,0,0,kecbfJQfokc,0,0,20,5009,115841,2192,2860770,12
2170,3,0,lONpqi8XB5I,0,0,20,10,140559,3089,3272123,1
2171,0,0,Zb21y5e4LCc,0,0,23,6,257233,1883,3690089,4
2172,0,0,_MjKztERfv0,0,0,20,0,151234,3267,3275507,22
2173,0,0,k3m-wfD9uVU,0,0,20,28,104248,2460,2831246,31
2174,0,0,_jCGmp7c6lo,0,0,20,61,232167,15131,5141402,7
2175,0,0,aKVYpNXrPBc,0,0,20,3,185410,2341,4594299,6
2176,1,0,psjU_2kOH2w,0,0,10,6,148944,2648,2108272,6
2177,0,0,Vgi1Ygd9_kM,0,0,20,2,147342,4647,4712699,8
2178,0,0,E4aw3y1TAvs,0,0,20,5,151155,2256,3743232,46
2179,0,0,zUGvSZUjGP4,0,0,20,29,311981,5654,7139950,7
2180,0,0,JgR0nYkx81g,0,0,20,3,124032,1677,2987403,8
2181,0,0,dVJjl1vb0P0,0,0,20,20,191930,3454,3586181,8
2182,0,0,Bpyb6RslpnI,0,0,20,71,251857,2439,7413553,8
2183,0,0,uT7fYAPQ23I,0,0,20,0,145450,2147,3953951,38
2184,0,0,Xkf2-tvmZf0,0,0,20,10609,152098,2613,4193766,6
2185,0,0,ejTbigS7C2U,0,0,20,6,140287,2340,4037487,33
2186,0,0,H-Y2LLYTgE8,0,0,20,1,146206,1596,3470748,7
2187,0,0,duDvz2Ong0k,0,0,20,1,106613,2115,1790503,7
2188,0,0,rjiccAZe1w8,0,0,20,0,112715,1891,2686026,7
2189,0,0,pmYAxei_LPc,0,0,20,22,221206,3727,7122335,6
2190,0,0,D_Zjr4fK7R0,0,0,20,9,131269,1931,3426269,35
2191,1,0,Uuc0g_aAYGc,0,0,20,20,103113,1527,2764922,20
2192,0,0,-4wYSELJrcE,0,0,20,20,133680,2231,3117506,8
2193,0,0,SK8sa2wIyGg,0,0,20,0,174266,1609,3168282,3
2194,0,0,jMnO5FP3PaE,0,0,20,1,99920,2570,2746116,6
2195,0,0,ddFoTCB7f6w,0,0,20,24,181978,2358,5896210,6
2196,0,0,xZ6wJ6_uQIg,0,0,20,0,199683,2067,4238078,5
2197,0,0,sX3OSEIRZqo,0,0,20,10,215117,3895,5219586,10
2198,1,0,oY5pHRMQSFE,0,0,20,7,114713,1734,2452920,7
2199,1,0,EcUMfnkSTrA,0,0,20,1,224969,2826,3368107,6
2200,0,0,iH4SDmCOpUI,0,0,20,0,122179,2267,2916391,10
2201,0,0,DoFZmdjJu6s,0,0,20,9,90587,2230,3380254,15
2202,0,0,tF_5aqi_nsE,0,0,20,10,152096,1745,4367762,7
2203,0,0,zn0y3Opb8Wk,0,0,23,358,695298,15455,13818663,6
2204,8,0,985lJuyWwlw,1,0,20,3,126430,1577,3177619,28
2205,0,0,NYQRsS64rQs,0,0,20,43,177305,1678,5645071,5
2206,0,0,ZSv1iiT3jlc,0,0,20,1,117331,5809,4227827,3
2207,0,0,IFf0S-S1eT8,0,0,20,14,188220,2415,4641442,4
2208,0,0,YswpifZJrUE,0,0,20,37,143355,1778,4191844,34
2209,0,0,5y2GTQ9jLbw,0,0,20,42,272294,3192,8369662,10
2210,0,0,1s5IEqGAJ4c,0,0,20,13,158653,3108,3513220,1
2211,0,0,ypp-2pLME9s,0,0,20,1,161187,4259,6214152,44
2212,0,0,jRC-UlucmRU,0,0,20,197,368847,3381,5933176,6
2213,0,0,zvZbyUADqd4,0,0,20,2,125192,2711,3080838,9
2214,0,0,gq3twWhv19E,0,0,20,11,219454,1658,3978682,4
2215,0,0,AK62INlzOgY,0,0,20,17,298090,3238,4315814,6
2216,0,0,rdle7qxtVag,0,0,20,4,157348,3918,6150844,39
2217,0,0,jkB93kVoSyg,0,0,20,5,147020,2279,2921141,1
2218,0,0,2H5rhvAHlWo,0,0,20,19,156495,2044,4252882,29
2219,0,0,VdE1b1Pi7ls,0,0,20,20,167542,2094,4459438,9
2220,0,0,poO-kfLEcP4,0,0,20,21,250368,2446,5688854,4
2221,0,0,TIWw3nuuADU,0,0,20,12,260008,4790,8998558,22
2222,0,0,JxxISGO2DNA,0,0,20,7,203829,2817,4111095,6
2223,0,0,U6SuQdUbE64,0,0,20,8,119571,3462,4722414,7
2224,0,0,fjGcd0M07Vk,0,0,20,5,129997,2059,3132149,8
2225,1,0,OrDLDxsPLoo,0,0,22,0,125207,1468,2017014,4
2226,0,0,q-Iom_0uwwA,0,0,20,12,177475,4058,5948636,10
2227,0,0,sFE8aDEH47U,0,0,20,1,163548,1866,3385594,4
2228,0,0,45aEy1p4r_A,0,0,20,3,136891,5571,3093339,4
2229,0,0,CRBDtVjtJf8,0,0,20,0,144637,2272,3489080,8
2230,0,0,LgFG5OgPnq0,0,0,20,21,141977,2819,3187511,10
2231,0,0,MxjI8_v7938,0,0,20,3,116364,3941,3794593,3
2232,0,0,zpsiIMx36kQ,0,0,20,57,207301,1915,5618126,5
2233,0,0,FVuEjvGg_4c,0,0,20,79,225359,7454,7781041,6
2234,1,0,QVUtiR5mtrw,0,0,20,4,158695,2041,3956800,6
2235,1,0,h5xNrK6SDkw,0,0,20,73,207225,4198,5959044,7
2236,1,0,XsO72JBmWG0,0,0,20,116,195795,4955,6633708,19
2237,0,0,mxiGk8k9134,0,0,20,31,259052,3291,5830358,8
2238,0,0,9lNpdPRkhi4,0,0,20,39,286077,4485,9259981,5
2239,0,0,elXQWaZMsBY,0,0,20,47,199973,2914,4844477,4
2240,8,0,PzDlGhX--70,1,0,20,45,224776,5964,10013811,10
2241,0,0,b6VAlwv45q4,0,0,20,14,132048,2654,2994862,3
2242,0,0,E63Rhzc3PEE,0,0,20,10,137866,2090,3019721,1
2243,0,0,l4VbLwMBF8Y,0,0,20,0,124483,1359,3309112,7
2244,0,0,wdzNWXFYSmo,0,0,20,1,122431,2983,2943551,2
2245,1,0,OWzSrkQQ0s0,0,0,20,0,128910,1807,2865895,8
2246,0,0,96fLZarjbC0,0,0,20,2,129353,2608,3056469,6
2247,0,0,pss3lcx_C_8,0,0,20,147,294629,9487,11801441,18
2248,9,0,6SmCvKr4H68,1,0,24,22,373524,5079,7386397,6
2249,0,0,8iSK3aFPt-8,0,0,20,34,248353,3432,5945898,18
2250,0,0,wKLm4Dmd5WU,0,0,20,9,210322,2565,5225243,6
2251,1,0,4lfPmqGxYJY,0,0,20,3,189304,2613,3719693,8
2252,0,0,IPSomL6SZ30,0,0,20,26,178324,1701,4642623,4
2253,0,0,YqCvyvXc-U4,0,0,23,44,202256,3853,10001914,3
2254,0,0,CWE8Wb-wKOc,0,0,20,13,168879,1802,3060506,5
2255,8,0,nsUfUGX9_qk,1,0,20,36,279403,3199,8887891,7
2256,8,0,0g_DF-XIcjE,1,0,20,18,211371,5959,7089861,8
2257,0,0,RCLVNbSGH-w,0,0,20,11,110968,2149,3473219,5
2258,9,0,_dRCOoEy9YE,1,0,23,4,248119,3292,7489094,8
2259,0,0,7r9shUPjsWA,0,0,20,41,189811,3812,6084533,7
2260,8,0,SLHoFHDTI-0,1,0,20,27,288165,2265,6198391,8
2261,0,0,y-zTMymaHic,0,0,20,25,301321,11362,8674257,3
2262,0,0,DBDXUr47LxU,0,0,20,22,190470,1904,5373893,8
2263,0,0,BhkBifP4aiQ,0,0,20,26,197455,1514,5651940,3
2264,0,0,7DqnT-IhOR8,0,0,20,0,178765,3089,4007119,7
2265,0,0,dzMEXqE5Xbk,0,0,20,8,169322,1736,4391722,9
2266,0,0,CovGv3KQozk,0,0,20,0,80057,1608,2596227,7
2267,0,0,P4LhWSN3YSw,0,0,20,2,154386,1566,3499827,7
2268,8,0,hp8KR8XCLBI,1,0,20,30,334659,5251,8244138,7
2269,1,0,O8HJ_qBV_VU,0,0,20,7,155424,3093,3849261,6
2270,0,0,6CAFMdHP0_M,0,0,20,5,93830,6062,2772731,3
2271,8,0,5PC5SGL4yhI,1,0,20,16,177129,3914,7169870,11
2272,0,0,ZaRRR7b6X0M,0,0,20,178,511679,12032,15348336,2
2273,0,0,wKpFP_FNIhM,0,0,20,2,248610,3267,5776110,6
2274,8,0,5wrfguOKlac,1,0,20,28,369167,4489,7942084,6
2275,0,0,fqEyA20_-Oc,0,0,20,33,241247,3861,5863568,5
2276,0,0,_Z93gVqa8OE,0,0,20,11,190582,1420,4599863,4
2277,0,0,Sx0-c4lj2yI,0,0,20,21,162999,2227,4778862,7
2278,0,0,klZaeTk8H2w,0,0,20,0,166169,2228,3812621,13
2279,0,0,nTzOT4c2Xvg,0,0,20,2,117503,1605,3472337,8
2280,1,0,Qel3kAWETrk,0,0,20,4,64433,1390,2342237,41
2281,0,0,F4xOCP9jJjs,0,0,20,1,76863,2792,2284513,5
2282,0,0,2Bos1xkJfAs,0,0,20,2,117114,924,2673722,10
2283,0,0,zkZLP8TdYmQ,0,0,20,6,111022,1456,3768282,14
2284,0,0,Jp-0tDUGydY,0,0,20,1,179880,1672,3434704,4
2285,0,0,f1LCMrTFSNI,0,0,20,33,299565,4746,8135707,5
2286,8,0,-7PqMj9jN9w,1,0,20,45,327216,3752,6904054,7
2287,0,0,E6o1cDACF58,0,0,20,0,125406,2142,3184116,14
2288,9,0,a_amPi2_ZG0,1,0,24,35,448513,5758,11555098,5
2289,1,0,dlQ2CnBwX1Y,0,0,20,1,54178,1395,1767347,34
2290,0,0,yNIl4Aij1L8,0,0,20,18,144046,3650,3106387,7
2291,0,0,YSmdPPW1eiM,0,0,20,34,153544,1807,5164942,4
2292,0,0,R0FGb7HmkWc,0,0,20,33,88709,870,2346323,8
2293,0,0,kZLMiRHRuXo,0,0,20,2,85646,1573,2312865,5
2294,0,0,zCY2Gapsstk,0,0,20,3,104666,2020,4876661,52
2295,0,0,Z_0vO0kpvZY,0,0,20,98,423125,3982,11763111,8
2296,1,0,Y_TTsEfFrHA,0,0,20,3,123666,2486,3400354,21
2297,0,0,WxNOXHZu6e4,0,0,20,0,113486,2552,3317927,9
2298,0,0,uBCHhavNWE0,0,0,20,29,139431,4046,3807245,10
2299,0,0,psbRNw6fiLg,0,0,20,1,145606,1850,3347453,5
2300,0,0,sHliQjkz3DQ,0,0,20,0,137206,1446,3563284,6
2301,0,0,YFCzMgP9GPE,0,0,20,19,152866,2752,4835588,5
2302,0,0,EAYujIqIMW0,0,0,20,0,201760,2049,5723534,5
2303,0,0,Q2YRv091PRo,0,0,20,12,228094,3238,8703235,6
2304,8,0,yD8EtmRuiWM,2,0,20,25,185907,3155,6104312,13
2305,0,0,s1QHyWWFEZM,0,0,20,5,161401,1775,4121803,11
2306,0,0,LSXGKUOz6wE,0,0,20,17,135176,1372,3218947,14
2307,0,0,_VlsB40v8b8,0,0,20,30,222424,2015,6206153,6
2308,0,0,YdDmu7tP2go,0,0,20,43,66005,3592,2714719,57
2309,9,0,lkxqCiseuoU,1,0,20,29,298402,2910,6546429,8
2310,1,0,3fFs_oTB9ps,0,0,20,2,144762,2280,5007910,6
2311,0,0,U2DDG86c9zE,0,0,23,0,185625,1509,3527659,3
2312,0,0,LgLB7HtD0wU,0,0,20,0,157280,1912,2965540,3
2313,0,0,O0tUHYNjzik,1,0,23,25,123436,5860,3477552,1
2314,0,0,offpXmHOMOE,0,0,20,0,155514,1236,2976959,4
2315,0,0,m-xd1ySbutw,0,0,20,0,95113,1661,2762425,5
2316,0,0,Gf_MXeWiyJo,0,0,20,46,304801,2658,6611291,5
2317,0,0,UBvVh_oG1O8,0,0,20,9,96698,3129,2888530,5
2318,0,0,tcM7s74tePM,0,0,20,21,157541,2058,5086814,10
2319,0,0,BZHfyiQYVhw,0,0,20,0,156438,2989,5105601,2
2320,0,0,oEhKr8HWy1g,0,0,20,5,143224,1879,4102430,12
2321,0,0,eHFK4DaNWqI,0,0,20,14,208531,2415,4379923,4
2322,8,0,5sxgok7MfE0,2,0,20,81,206209,5160,7868906,7
2323,0,0,n4K5eZbyzEc,0,0,24,2,296495,2298,4132780,5
2324,0,0,B1Fdg8VVTec,0,0,20,11,153073,2064,4599495,4
2325,0,0,2KvcNKwjwZg,0,0,20,31,294244,5131,7446440,9
2326,0,0,2yO2sbNH3bo,0,0,20,20,230115,2759,5956944,7
2327,0,0,e3y3OR2wuFQ,0,0,20,9,238962,1440,5118020,5
2328,1,0,yQfQXukFbAo,0,0,20,1,84310,3485,3212656,55
2329,0,0,7YicLK07lZA,0,0,20,8,205925,2617,4329119,4
2330,8,0,NqbRVVc9GU8,1,0,20,38,263299,3553,9234543,4
2331,0,0,yIMJc5-SVb8,0,0,20,2,211912,3896,5864844,6
2332,0,0,Y9yCUSue0iw,0,0,20,2,156487,4550,4414479,5
2333,0,0,Uc4oGMcWL1s,0,0,23,10,196277,1303,3561341,4
2334,1,0,ho70DT1Fvdw,0,0,20,4,211733,2767,4430681,6
2335,0,0,tY0a-d67drE,0,0,20,265,462647,16317,15820399,3
2336,0,0,tJrTsrfbV5o,0,0,20,13,219571,3148,5882598,5
2337,0,0,d815pNxwR48,0,0,20,0,194764,1578,4152916,3
2338,0,0,mw9zcTTdAbc,0,0,20,21,141426,1807,3401055,6
2339,0,0,1Z6wByiH0Mk,0,0,20,14,159499,1465,4369674,9
2340,0,0,QI0TOpVS_k8,0,0,20,7,163160,1909,4076054,9
2341,0,0,GAK0LrKN2qQ,0,0,23,30,257679,2265,9173058,4
2342,0,0,oTAiaqsBbm0,0,0,20,0,103363,1647,2769980,4
2343,0,0,qcbHDUIwHKo,0,0,20,0,131424,2531,2791257,7
2344,0,0,3W_X25NWh-8,0,0,20,25,194653,1602,2706859,6
2345,0,0,GlcmWlGUc1M,0,0,20,2,50282,2810,1745982,55
2346,0,0,F9z6LZAasls,0,0,20,18,111639,3539,3959260,5
2347,0,0,qvvVMzcjnOw,0,0,20,47,185397,3148,5679529,4
2348,0,0,Jy8fAyXTij4,0,0,20,21,235727,10224,17173346,4
2349,0,0,4icgsBAGnNg,0,0,20,2,210746,2363,4645702,6
2350,0,0,rzCJcJVHBsE,0,0,20,49,314057,2359,5460822,5
2351,0,0,aS5xpGiPMpU,0,0,20,33,385002,2938,6431084,7
2352,1,0,cL9tZK76BdY,1,0,20,-1,312867,6125,10202402,7
2353,0,0,eIDGKFvfP40,0,0,20,1,88917,1381,2558386,5
2354,0,0,eproDe3ibhs,0,0,20,14,144706,957,3112831,9
2355,0,0,Mbm2SzeRH2o,0,0,23,0,118777,1515,2975940,1
2356,0,0,3D7JXQeNrj0,0,0,20,36,143457,2514,4954538,52
2357,0,0,JPenEDIZQ-s,0,0,20,20,214368,3558,8410648,6
2358,0,0,nTV0GoxDqLc,0,0,20,19,205992,2783,4839024,7
2359,0,0,v1DL3T-TGfA,0,0,20,17,265270,3147,7221269,4
2360,0,0,XPQLImOug2k,0,0,20,12,242415,2228,3889565,3
2361,8,0,Ib-gygD19pQ,1,0,20,2,235828,3363,7641077,8
2362,0,0,u4GvsRxb6g4,0,0,23,0,249068,3199,4259051,3
2363,0,0,DMosGpt4XtA,0,0,20,26,325952,1948,5258082,6
2364,0,0,b4bat1YO3C4,0,0,20,63,125081,981,2575900,7
2365,0,0,aryapXCL6xg,1,0,20,0,82605,2148,3331503,6
2366,0,0,goz1GBjGIK0,0,0,20,27,66897,2107,2584482,48
2367,0,0,6qmwPvvkUBw,0,0,20,25,238587,1739,4180827,11
2368,0,0,RS9BbNt9MHY,0,0,20,12,62967,1973,1977292,55
2369,0,0,iI24Y37LrrU,0,0,20,33,218328,1672,4197830,6
2370,0,0,n5nPR4rmBu0,0,0,20,12,278806,4086,8627040,6
2371,0,0,DvoRAKhk_tI,0,0,20,3,266697,4254,4508051,2
2372,0,0,Fm112ERjB_o,0,0,20,12,321476,4705,10908856,5
2373,0,0,fHn2NVJsIMg,0,0,20,26,346655,3246,5223850,10
2374,0,0,tzKm7sh2OtE,0,0,23,141,398543,3383,9246590,1
2375,0,0,D_BL6RQRunc,0,0,20,20,140234,2167,2878851,7
2376,0,0,hAxSuGgq6rk,0,0,20,1,70558,2411,2330037,54
2377,1,0,ThaTrIq8Ft4,0,0,20,0,107097,3767,2796599,5
2378,0,0,eKO9ofZTjAo,0,0,20,0,152036,3069,4529824,7
2379,0,0,2eilgnTmza4,0,0,22,10,138940,1238,2916713,9
2380,0,0,neOQSX-pBXE,0,0,20,13,351387,2370,7448078,7
2381,1,0,3_sjCW2vXa8,0,0,23,35,353228,5503,6021003,3
2382,0,0,HNudSxfIkW4,0,0,20,6,103153,1991,3317459,3
2383,0,0,gF_P_cJZf7w,0,0,20,7,129850,1255,3348497,6
2384,0,0,klnITf_EZRQ,0,0,20,20,139830,1697,4618702,40
2385,0,0,2n0RMSmViz0,0,0,20,26,239985,3263,5906170,6
2386,0,0,bBIywvBizsY,0,0,20,26,323656,3577,9584789,6
2387,8,0,W2H0iQ-m_7A,1,0,20,0,85795,4927,5222644,7
2388,0,0,0FH0k_NZV6U,0,0,20,1,215756,2214,4115433,5
2389,0,0,MoPxS0r1qTM,0,0,20,30,347119,7565,9130948,4
2390,0,0,AXKGowf65mY,0,0,20,16,161553,1198,2904104,6
2391,0,0,6kRWRbbu7-g,0,0,20,8,248403,1911,6004520,7
2392,0,0,0VV1KlEoSdo,0,0,20,0,206483,2256,4416330,5
2393,0,0,x5oTfrMCK64,0,0,20,20,95476,4983,4054694,9
2394,0,0,Q8NWHpoXVos,0,0,20,1,272144,2994,8152597,5
2395,0,0,6LyAmjOya-Y,0,0,20,0,192271,3599,6032145,10
2396,8,0,9dQhUp-YmjM,1,0,20,10,82568,2072,2747642,0
2397,0,0,8aN7SUx_5NU,0,0,20,3,90897,1277,3078704,21
2398,0,0,c3epyNYZZ7c,0,0,20,43,194754,3439,6455823,6
2399,0,0,0Ir1J-Ec5Oc,0,0,20,4,167753,1627,5229609,7
2400,1,0,1Xysj0SKwn4,0,0,20,7,138573,3017,4804807,1
2401,1,0,ti2ZrDv4l5w,0,0,20,8,184958,2447,6744921,1
2402,8,0,Q4GzD2jK1lk,1,0,22,9,454294,2944,7665405,8
2403,1,0,G6VnZrxkFW0,1,0,20,5,407992,2486,9342394,9
2404,0,0,-xy8wpIo0Oo,0,0,20,2,133030,1687,3921673,7
2405,0,0,WL5PPQSZN54,0,0,20,21,140906,1515,4326532,10
2406,0,0,B7bSivO77Ec,0,0,20,0,92080,3086,3076185,52
2407,1,0,MiJqDqRJnv0,1,0,20,0,137941,2161,3483442,9
2408,0,0,X8avqq2iOBM,0,0,20,31,255340,1790,5272327,5
2409,0,0,F-dHVYHaFvI,0,0,20,10,366070,2996,8155598,5
2410,0,0,roqZrOUn7dE,0,0,23,55,244595,2032,5066318,3
2411,0,0,syStk3A7bfg,0,0,20,0,142537,1666,3356580,7
2412,0,0,Za0KTgwcDsw,0,0,20,0,270378,8539,13271099,9
2413,1,0,mzaV-yYxOPY,0,0,20,16,166191,2513,4265197,5
2414,0,0,6br9PRrHTbM,0,0,20,7,155104,2577,4101852,7
2415,0,0,UGkm-TR6OhA,0,0,20,42,145556,3643,5100369,6
2416,1,0,GlOPV-Uolmo,0,0,20,0,145988,2937,4632364,6
2417,0,0,jGMLNkMwHcg,0,0,20,21,140712,3238,6473519,7
2418,8,0,h5lHiTIUFDI,1,0,20,43,157526,3274,5813043,12
2419,0,0,EJs0LiIfPV4,0,0,20,53,330121,5887,11328483,6
2420,8,0,wjTzCZX14ws,0,0,20,58,194976,6565,7621299,9
2421,0,0,oJNDHy20Ebs,0,0,20,74,466346,4580,11021662,6
2422,0,0,zdwY0J3coG0,0,0,20,24,238277,5373,7387951,5
2423,0,0,x2c2-unwnFw,0,0,20,15,317318,2319,8402979,4
2424,0,0,5OFGDfFZULo,0,0,20,12,215156,4625,6819344,29
2425,0,0,b_TaVgaDc4U,0,0,20,0,157667,4236,7154366,16
2426,8,0,EYyWHoVxcGc,1,0,20,8,115111,2225,4449396,17
2427,0,0,htpG5wbiMzo,0,0,20,0,84331,1625,2720807,21
2428,0,0,EtxdUV3hZ1E,0,0,22,130,284958,13139,6656291,4
2429,0,0,d_99i0CpeNM,0,0,20,3,171178,1536,3578357,6
2430,0,0,oHeJiPcVU94,0,0,23,0,468806,3179,10650490,6
2431,0,0,GVddxH1_34o,0,0,20,0,149954,1456,2615897,7
2432,0,0,0dtx3lh7fxs,0,0,20,1,150189,1430,3523097,7
2433,0,0,SVDI6B6HSoA,0,0,20,3,108178,2351,4441678,9
2434,0,0,lSPwIqZVMrQ,0,0,20,2,170756,1919,4469995,8
2435,0,0,muaYHRUdkdc,0,0,22,19,227775,1484,2971933,8
2436,0,0,ptZLhpLWiy8,0,0,20,19,131941,1985,3273205,5
2437,0,0,z7jACBLEnQs,0,0,20,0,101700,1461,2682202,7
2438,0,0,GWz07FTSTtM,0,0,20,53,337649,5627,9577514,7
2439,0,0,auHEjieszAo,0,0,20,8,294898,1788,5330454,6
2440,0,0,gNKktRXpW6w,0,0,20,1,270068,2872,6967531,5
2441,0,0,sQiupUGjKaU,0,0,20,78,791445,10127,19215167,6
2442,8,0,u4c4kKlba60,1,0,20,46,233708,5999,13042173,7
2443,8,0,xYT9192W-OA,1,0,20,3,98976,1838,3915108,44
2444,0,0,ycs89_O__IY,0,0,20,14,121833,2194,5127275,35
2445,0,0,AruBk4pWrws,0,0,20,18,139242,1897,3377195,4
2446,0,0,uqiUc4FFPzU,0,0,20,12,89767,3251,3555885,51
2447,0,0,fz-BkIuW6iQ,0,0,20,31,225842,2691,4634842,6
2448,0,0,u3tXwOjRPak,0,0,20,1,194645,2708,7027646,1
2449,0,0,VhjCMsWrfrk,0,0,20,18563,511426,6684,25648056,8
2450,8,0,YsCaIFcgjUs,1,0,23,31,392216,2402,7518545,6
2451,0,0,3dNQeAL7C1c,0,0,20,5,177172,2497,4238531,8
2452,0,0,b1FuflefNV8,0,0,23,2,423441,5775,5553802,5
2453,0,0,Px8FPY6UXaY,0,0,20,25,189130,3173,5444243,5
2454,0,0,F5qpKe42YK0,0,0,20,34,169509,1990,3306371,5
2455,0,0,6UoWLn4qNoI,0,0,20,0,151069,2388,3498838,8
2456,0,0,1Ka3yeI9j6U,0,0,20,16,187013,2033,3729366,6
2457,0,0,quwJJncG0w0,0,0,20,24,184037,1646,4428418,2
2458,0,0,31pmktKHnyE,0,0,20,1,202025,4819,6159359,7
2459,8,0,wf1B3RD_F6Y,1,0,20,4,300201,2747,7358544,6
2460,0,0,BI7zlb7nUUw,0,0,20,9,123381,2814,4203453,46
2461,0,0,BALmm9EzpDY,0,0,20,1,443733,4858,6912889,4
2462,0,0,l2joZkZuxag,0,0,20,85,241253,2491,8977300,7
2463,0,0,PT5qFiBr7Rk,0,0,20,18,194444,2019,5002278,8
2464,0,0,6_dPR4BMkzQ,0,0,20,1,119785,967,3073543,5
2465,0,0,i3vnqXOE3rs,0,0,20,3,83859,1584,2690315,43
2466,0,0,LWCUMLEbQ00,0,0,20,8,257921,6232,7563371,2
2467,8,0,KfSfKgp4Ht8,1,0,20,68,161283,3217,8251134,8
2468,0,0,JLotqzeL9xY,0,0,20,16,182232,2174,4761485,10
2469,1,0,N0cY6b8IcXI,0,0,20,9,143022,2070,3707977,4
2470,0,0,2kKcymhoqmo,0,0,20,1,152292,3257,3850660,6
2471,0,0,Ex0FRLg03ls,0,0,20,7,313975,5143,10351171,12
2472,8,0,TOeYowWTiXU,1,0,20,5,443572,2103,10137234,4
2473,0,0,CYxtOfvkXeo,0,0,20,28,112798,4928,3834183,4
2474,0,0,Ietj9rfNgYc,0,0,20,0,125935,1668,3682675,5
2475,0,0,Zc6ua-dUZkY,0,0,20,6,210638,3678,7904883,1
2476,0,0,phbn-NfCWxw,0,0,20,55,352312,5791,9549181,35
2477,8,0,q38buNr59jI,1,0,20,1,179860,1870,5964486,9
2478,0,0,vCjo65xboBw,0,0,20,246,410448,5349,5510110,3
2479,0,0,b1juOJK4yKs,0,0,20,7,173372,2636,5642836,11
2480,0,0,xkNDn_ESpiY,0,0,20,6,216352,2012,5738170,5
2481,0,0,WbPAZCmuc8c,0,0,20,15,287941,2938,6525039,5
2482,0,0,wWC6bT5g0p0,0,0,20,31,194985,1748,4629286,8
2483,0,0,gBu21qdGDl4,0,1,20,2,284010,7130,17836108,9
2484,8,0,t8m0UZ-1VLY,1,0,20,30,317445,2614,6048543,8
2485,0,0,zdJPuNEJqKs,0,0,20,17,190803,3437,4452491,7
2486,0,0,iMwDLGDefHA,0,0,20,27,205170,3689,6284758,6
2487,0,0,6f3ggHmxY-8,0,0,20,20,172296,3038,7822796,6
2488,9,0,_AYI5uqmMOg,2,0,20,4,318365,2461,6132502,9
2489,1,0,MMvFS_mEHrU,0,0,20,0,224234,1972,4330854,3
2490,0,0,C0kaHon3I3o,0,0,20,24,422363,2903,6563993,10
2491,0,0,Td8eAJ7Wd_U,0,0,20,0,104717,1827,2861499,8
2492,0,0,4imI_lg8mJY,0,0,20,1,245093,2546,5415625,7
2493,0,0,ayxyc9Mhe3k,1,0,20,32,135183,3627,5347533,4
2494,1,0,ngRuGUK6UgA,0,0,20,1,173967,2916,5025194,10
2495,0,0,amKsUMOPCSA,0,0,20,6,197602,2384,5963554,4
2496,0,0,eLf9-N3i8LM,0,0,20,13,284540,3577,7541834,10
2497,1,0,7E0qBskfnNc,0,0,20,10,320140,14017,6321715,4
2498,1,0,n7WZbz9A_2w,0,0,20,19,293546,2020,6549839,4
2499,0,0,gmOhATmbuXc,0,0,20,8,166174,2087,3996209,6
2500,0,0,spwMlAkGkao,0,0,20,27,217483,3060,9821167,7
2501,1,0,zqG7gj7NL8s,0,0,20,6,331776,4729,8964454,7
2502,0,0,L7-Jc26iupY,0,0,20,17,291637,2811,7390804,5
2503,0,0,hhhcvsN_Wsk,0,0,20,28,154547,1653,4716790,6
2504,8,0,cZ3lny1YVLQ,1,0,20,19,266809,7468,14668366,4
2505,0,0,3HT9V1Oqpn4,0,0,20,5,145068,3281,6231281,9
2506,1,0,Y-iGQXhtHOw,0,0,20,63,361865,10919,9118864,3
2507,0,0,Jy1Hhm3CDQ4,0,0,20,12,293480,3071,6344554,3
2508,0,0,n9pmRI5XYh8,0,0,20,6,210707,1725,4123036,7
2509,0,0,x8-Ze2KqbaU,0,0,20,36,226003,2729,10239813,10
2510,0,0,IZVXZP_mkSk,0,0,20,10,289318,2977,8975483,4
2511,1,0,ddCDkGX86Tg,0,0,20,1,197766,4063,4419778,4
2512,2,0,1pJxqjxf3xA,0,0,20,24,298275,2188,6987076,4
2513,0,0,5tuJYMN2j58,0,0,20,33,265340,2468,5768972,5
2514,0,0,JytfNroz27g,0,0,20,46,363111,3271,8179451,5
2515,0,0,O7Kh-R-5vmM,0,0,20,6,310612,2592,7762343,4
2516,1,0,K4v3oMrjw94,0,0,20,2,125390,2876,3778326,5
2517,0,0,7eUB2voqORU,0,0,20,10,127235,1470,2960643,2
2518,0,0,Z-3PoIK_b3Y,0,0,20,1,128029,3038,4351012,53
2519,0,0,ZXPaoDKNij8,0,0,20,22,501427,3190,9975607,13
2520,1,0,KYYncckwVD0,0,0,20,11,148979,1905,5016553,5
2521,0,0,ZWIJHvezWYY,0,0,20,45,203456,2410,7441812,11
