,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration,predicted_value
2518,22612,2,0,CoidBc0Zjt8,0,0,20,529,5660,28,127323,11,3013275.0
21798,7935,1,0,m_W6IZjIi9g,1,0,26,13123,56472,1778,6793901,6,3344188.0
4099,3250,2,0,OEFR8-34ZUc,0,2,20,16017,151304,1682,6671997,9,3177427.0
4209,4856,2,0,GR_Zn0gs5C8,1,0,24,1268,27391,364,1203506,4,3534829.0
5293,22465,0,0,yU8xQMJrhOg,0,0,20,872,6269,110,499511,14,2767047.0
5704,3967,0,0,zcq0Ib86J1A,0,0,20,2894,13930,323,1015589,14,2767047.0
18188,16971,0,0,tMDneVF8ypk,0,0,22,946,1920,35,291430,5,3479242.0
17857,12892,1,0,L58Hk1ywYl8,1,0,20,4165,30447,753,1925223,13,2849123.0
14908,2739,1,0,D_hlbyptFoo,1,0,20,84811,246282,9958,7612725,28,1617982.0
16115,16846,0,0,sIjb8N5bfh4,0,0,22,5280,26095,3855,12303649,18,2412254.0
6521,9818,0,0,up9q2mjUSt4,0,0,24,1097,2710,20,75394,6,3370677.0
19641,701,0,0,6-I_q7CjPlM,0,0,17,6118,37336,1943,2807019,8,3299237.0
14464,13290,0,0,LX92x9sKdk4,0,0,20,3452,12530,281,530808,32,1289678.0
16310,6534,0,0,elGYZWU6Wy8,0,0,20,16125,102893,2152,6233930,14,2767047.0
21308,11687,1,0,4gOsxCEn9HM,0,0,24,6931,59510,1230,2265151,39,662167.0
14689,19660,4,0,laQRlb4bnhs,0,2,20,529,6521,57,226327,18,2438743.0
8232,1123,0,0,4DD_OzfeAwA,0,0,24,7437,38472,1081,5730568,6,3370677.0
21578,16800,0,0,Rnrd8YCV2Q4,0,0,22,462,739,25,90092,16,2576406.0
6176,14998,2,0,Ojmv8UgWb_c,0,0,15,920,3353,742,1126547,6,3489878.0
17118,16170,0,0,u-ivHg6aH8Q,0,0,22,2108,4393,166,617070,14,2740558.0
7796,4858,2,0,ekvwevw2WzM,1,0,24,1896,36600,579,1890977,4,3534829.0
13864,13968,0,0,6MRuy7owfRc,0,0,28,977,17832,321,725687,2,3646003.0
9853,21828,0,0,9TAlyUvaFg8,0,0,20,1211,10456,108,451049,15,2684971.0
11958,1365,0,0,gDdLKGF2Wgk,0,0,23,10984,113425,4151,4162123,9,3137693.0
17964,5760,0,0,zFQp4jzmdhk,0,2,10,4389,93029,1308,2220188,5,3638178.0
18982,8248,1,0,sMeSiHzrIYA,0,0,22,61144,124540,448,1734895,3,3643394.0
2828,21583,1,0,fkjpxBS-wHk,0,0,20,3278,32839,235,1031160,12,2931199.0
7208,3577,2,0,eeESNk1Hk34,0,0,20,10341,53208,756,2765979,15,2684971.0
5920,7896,1,0,YmVVucS5SWI,0,0,26,4022,16724,275,964041,6,3344188.0
19564,14537,0,0,obv5X_QJLRE,0,0,28,94,650,19,89650,1,3728079.0
35,4219,0,0,rofAYCg_Puw,0,0,20,1227,7436,39,203781,13,2849123.0
20107,22269,10,0,y9u4h5oPZFU,2,0,20,842,6932,116,725555,11,3013275.0
20139,15612,0,0,b9XKOvHkjKk,0,0,22,3980,11131,134,415477,19,2330178.0
4126,15071,2,0,xHKO7ktFSeI,0,0,26,284,2904,692,2270424,3,3590416.0
14542,10500,1,0,8RMi4ry9dJo,0,0,20,16043,129426,1814,2145161,29,1535906.0
11243,11348,1,0,gS9X6KRrCnE,0,0,24,3815,68829,1523,1667749,29,1482928.0
3432,3833,1,0,SAmVGkI-Zog,0,0,20,22447,75869,2062,6314328,20,2274591.0
16636,11168,1,0,99DbT6M31fE,1,0,24,8014,78783,1680,1094858,3,3616905.0
4478,17330,0,0,hoZKcZwtJ1Y,0,0,22,219,3094,1550,8790198,2,3725470.0
2543,8687,0,0,YMRulAnmSWg,0,0,22,12780,92635,11921,4229657,12,2904710.0
904,21696,4,0,3NmpT1W10Ko,0,0,20,404,3183,44,126861,18,2438743.0
4958,675,4,0,DGPbHUZQ-VE,0,0,24,53411,212043,11051,19124926,9,3124449.0
13527,16222,0,0,M3mLf57tQo8,0,0,22,14470,17720,761,3853003,12,2904710.0
1829,4230,0,0,Lw2DpU9tpL0,0,0,20,29725,128625,2662,9095737,15,2684971.0
13868,10216,0,0,dk-83ktTrxk,0,0,23,18027,250924,7607,15016750,2,3712226.0
3510,13481,2,0,NaONI_Q7Xfo,0,0,20,229,869,22,44118,13,2849123.0
15483,14750,0,0,W9_UaowoB7w,0,0,24,4284,31624,3579,10291612,11,2960297.0
21575,10883,2,0,vraVOS8wDXo,0,0,24,6313,103234,1474,1383637,23,1975384.0
14744,7439,2,0,VeaEW07jQ4k,0,0,23,50107,139056,985,3512538,7,3301846.0
10920,12210,1,0,sM8p5WY9Pto,1,0,20,3276,47706,934,1645243,43,386842.0
11111,21502,2,0,dvbgLm0bnVQ,0,0,20,1555,13872,132,368247,21,2192515.0
14336,4883,0,0,9dLZYpp6HW4,0,0,24,1733,50803,640,1997019,5,3452753.0
2657,23854,1,0,BOPcl-Z7pKM,0,0,20,398,2247,31,104558,16,2602895.0
4995,8386,1,0,Bk-CLMZJItI,0,0,24,6538,25772,384,552813,5,3452753.0
18946,12473,0,0,daJ79IRbDXw,1,0,20,2782,19424,341,467737,27,1700058.0
16245,13465,1,0,fsU2D1VPEuY,0,0,20,2789,15658,459,1333820,20,2274591.0
18155,15179,3,0,OGJyunCvLF0,0,0,17,755,9127,292,1581195,0,3955846.0
15379,16936,0,0,52xv44AO2VU,0,0,24,1278,4698,355,1377677,4,3534829.0
3043,16337,1,0,o6pHwblLUHE,0,0,22,627,1221,41,91863,17,2494330.0
21521,22174,2,0,FpxPLbT6icA,0,0,20,1154,5918,96,336724,13,2849123.0
18666,9144,1,0,jHku75Ge_1E,0,0,24,2375,30701,247,385279,4,3534829.0
20849,4727,2,0,yx5pQxFiGYA,0,0,23,8304,92800,1294,4137858,2,3712226.0
4321,4515,0,0,nrZLA-0U5LA,0,0,20,1124,5876,34,370055,12,2931199.0
8972,5230,0,0,o3mWzLB4e28,0,0,26,6380,35669,2209,7713080,1,3754568.0
930,2864,1,0,_4V_8dda1og,0,0,20,5569,118533,1800,4044930,10,3095351.0
5142,21256,2,0,9pWZi3zqo-s,0,0,20,1772,16308,270,1103712,17,2520819.0
8572,7788,3,0,3Mlof7mv6HI,0,0,26,7962,32005,470,1544106,9,3097960.0
18571,22770,3,0,uNq0FFNUSW4,0,0,43,456,4357,31,124445,15,2380345.0
20469,21863,2,0,cm50fB0UHs8,0,0,20,3038,17687,322,1502550,23,2028363.0
16650,5700,0,0,m6T_tBGEk-c,0,0,23,37,405,4,36861,0,3876378.0
4490,6597,1,0,YsV3m-Foi_k,0,0,17,1210,4388,75,512319,3,3709617.0
8413,20306,3,0,tEx_VuQg8ek,0,0,20,851,13180,142,513350,15,2684971.0
13885,16546,0,0,a9-QcFpLaGk,0,0,22,1720,1951,85,239439,14,2740558.0
19020,2104,1,0,ge_Q0M2vWew,0,0,20,10628,185598,1765,4167236,5,3505731.0
4969,10501,1,0,hl8HQRZyKrs,0,0,20,21912,158797,1439,1702760,35,1043450.0
9491,20070,9,0,UO9PcQHO-KQ,6,0,20,1166,8290,195,383264,17,2520819.0
11666,14514,0,0,SwF0Q3_wDzE,0,0,28,128,509,26,64549,0,3810155.0
16620,244,2,0,n0tduyNY-JI,0,0,24,431,5260,859,313163,5,3452753.0
21607,15945,0,0,SjoEb9rSfmc,0,0,22,8964,24905,1742,5789534,16,2576406.0
552,11006,1,0,F3yNSL_fIW8,4,0,24,2015,23500,684,543152,30,1400852.0
5443,6312,0,0,RBL5omOm7vg,0,0,23,16618,117889,2068,8035282,3,3630150.0
14202,6167,1,0,vXRJd1rfFVA,0,0,20,2773,46273,1571,2368074,2,3751960.0
5398,5559,3,0,68jQqdQNtf4,0,0,19,1287,12452,294,1394159,8,3272748.0
12417,4961,4,0,ya7es9WGfxY,0,0,24,2370,68305,938,2047061,5,3452753.0
13028,9887,0,0,WyZtmknIIHg,0,0,24,1269,1871,11,39331,5,3452753.0
18151,23432,0,0,c9rGbcTGptY,0,0,43,250,1693,42,153030,10,2790725.0
3107,3209,2,0,3k_9-Qsyz8Y,0,0,20,32670,148542,1440,5943927,8,3259503.0
15441,9827,0,0,NPJSnKXy52k,0,0,24,597,2543,14,64783,7,3288601.0
1815,8434,1,0,sVsFYpdRxSU,0,0,24,813,2981,26,126956,2,3698981.0
9054,7722,1,0,IgZW77FAyJA,0,0,26,6537,29093,238,850617,5,3426264.0
946,16136,0,0,YCki4RDpkCA,0,0,22,1816,2067,108,204247,13,2822634.0
15195,17397,2,0,X6wbhOh6lV8,0,0,26,183,2958,2163,10639537,2,3672492.0
437,9426,1,0,u108mgzY2M8,0,0,24,2599,30594,274,480022,7,3288601.0
15158,483,1,0,Y9t3Fgu3jHs,0,0,24,12068,110613,2609,8475307,9,3124449.0
10269,23676,0,2,gMF0nz0KB0c,0,0,20,132,928,13,40228,13,2849123.0
16604,3890,0,0,o-5LU6zYAzA,0,0,20,11097,53104,402,1473872,12,2931199.0
15389,1909,0,0,8tEsxbCl21E,1,0,20,29614,269673,27639,16087254,1,3834036.0
21723,21947,1,0,rkoUE9k3a1A,0,0,20,657,6434,130,570318,12,2931199.0
3734,10123,2,0,qRmyGDI_QBE,0,0,24,73731,384747,4315,10815721,6,3370677.0
14612,24019,1,0,bPsX8VMgh4I,0,0,20,456,3478,45,323397,12,2931199.0
16366,608,0,0,rzFWXD0K3HU,0,0,24,8883,58615,775,2381334,3,3616905.0
21323,20309,3,0,jDExp35QvhA,0,0,20,1067,12426,132,644884,12,2931199.0
16673,7091,3,0,qGEHKibbm2Q,0,0,26,11606,43768,1731,5220503,7,3262112.0
9113,21507,2,0,FuJBh3gkb_s,0,0,20,1881,19444,197,607052,16,2602895.0
11401,21841,4,0,hRaugSUA7vU,0,0,20,1400,11319,141,580460,12,2931199.0
11948,7224,3,0,vnjByQ-1mkg,0,0,23,14687,124557,1741,1592840,9,3137693.0
14826,21118,4,0,qbX_gjtKUOU,1,0,20,1144,20185,158,454412,16,2602895.0
19163,12451,1,0,rat42uqXFDc,0,0,20,9508,61861,1653,3310225,45,222690.0
6065,7665,0,0,X9j3c0XIp_w,0,0,22,236,3769,37,154212,8,3233014.0
11309,22924,1,0,r08inBI82eA,0,0,43,532,4600,60,163810,13,2544497.0
3689,587,1,0,AOMURZUg_kE,0,0,24,10965,152303,2036,8501905,9,3124449.0
6085,4496,0,0,0zYI8FjSF_k,0,0,26,2242,10581,186,490953,2,3672492.0
7558,100,0,0,5MvBLOoS1oQ,0,0,24,7429,75979,1250,9847915,2,3698981.0
9787,7141,0,0,kkxfSQflnlM,0,0,26,1264,4138,712,1281718,6,3344188.0
19928,16951,0,0,cu8Rbn7gdIg,0,0,24,787,3219,175,463275,3,3616905.0
13939,570,1,0,9pSTZj-hles,0,0,24,5866,74188,812,4351340,7,3288601.0
17532,3182,1,0,fLRCCDWKknA,0,0,20,9408,75341,749,2536629,21,2192515.0
11492,7379,2,0,rpg5ds88Pog,0,0,23,6556,139679,1087,2867299,7,3301846.0
17882,9297,1,0,-P5M3DuHnjs,0,0,24,3939,36571,956,433533,8,3206525.0
14335,17454,0,0,8xqITZl-vP0,0,0,26,304,3190,921,3824839,3,3590416.0
9979,21640,2,0,PM28263Idn4,0,0,20,389,4489,37,160542,10,3095351.0
12002,1970,0,0,tR-Wb9KqCDs,0,0,20,9818,192454,1945,4750758,4,3587808.0
21732,10251,0,0,zrN64n1_26g,0,0,23,26728,64593,848,4267885,3,3630150.0
8128,7515,2,0,EBQrqQqwz_k,0,0,23,15587,150466,1274,5316830,8,3219769.0
2143,8343,1,0,ixp8dYqIvjM,0,0,24,15418,203721,1073,4582007,7,3288601.0
12638,22602,1,0,QjfXhTMObXY,0,0,20,1004,3944,59,196887,12,2931199.0
17096,14454,0,0,lS3jp74mLHk,0,0,28,140,737,11,50586,1,3728079.0
1159,3652,2,0,56zBtMz-BAw,0,0,20,6342,25925,248,835700,12,2931199.0
19437,20077,9,0,cKdwUbRkydI,6,0,20,1667,13830,134,561217,14,2767047.0
3989,2365,0,0,aryapXCL6xg,1,0,20,0,82605,2148,3331503,6,3423655.0
1117,4619,2,0,nc83nvjHx1U,0,0,23,2112,20820,237,628582,4,3548074.0
22034,4962,1,0,1Ov5EE4bopQ,0,0,24,13779,167311,6432,15321773,3,3616905.0
16105,10060,2,0,xSsBcyGbD5M,0,0,24,125138,689812,17266,26881447,5,3452753.0
12567,22934,1,0,vtAKvZSH6x4,0,0,43,824,4408,74,206145,12,2626573.0
10092,332,0,0,e63bn8VtlJc,0,0,24,601,8807,272,516823,5,3452753.0
7813,9955,0,0,PC4eSqrQK8g,0,0,24,377,1977,9,31738,3,3616905.0
10981,16598,0,0,6u4hTl5r990,0,0,22,1061,2798,206,556903,18,2412254.0
792,16388,3,0,Vybbdbq-Ves,0,0,22,607,1610,90,235537,3,3643394.0
21908,8601,0,0,1YtNEYycD_o,0,0,22,4352,50773,835,1188397,9,3150938.0
7091,13199,1,0,443fpzJrF0o,0,0,20,3730,9916,319,419202,41,550994.0
14226,20583,5,0,EzHqvBJhre4,1,0,20,410,8555,51,346310,14,2767047.0
14198,16271,0,0,_TQkufKTGKk,0,0,22,721,1690,121,248947,13,2822634.0
9196,5177,1,0,P209JS3Pg3M,0,0,43,19152,120302,3741,14643412,6,3119029.0
11806,15072,3,0,hPP6WU5cGfE,0,0,26,1809,19143,2878,10699754,4,3508340.0
21138,11564,2,0,iKXEAhU2sX4,0,0,24,7115,102341,8413,3358692,28,1565004.0
20986,11920,2,0,oG6jDNpgkYM,0,0,24,1586,10773,564,259428,36,908396.0
3460,16376,0,0,RJJpPLJXoUM,0,0,22,852,1405,78,184348,9,3150938.0
15950,8279,2,0,ftyjwYLESXM,0,0,24,5015,69593,201,618528,10,3042373.0
9854,7195,2,0,p-S7HoDpHz0,0,0,23,18892,158830,630,2400382,6,3383922.0
21635,2746,1,0,yO-eCb8vL5s,0,0,20,28784,176179,2628,7022302,11,3013275.0
857,7342,3,0,Y91xR-AkVa4,0,0,23,9257,155964,1238,3569599,7,3301846.0
12234,8069,1,0,ZyqnUvIPDRk,0,0,20,4005,1759,114,309180,13,2849123.0
14820,12544,0,0,bLQW6LQkXno,2,0,20,5426,50895,685,1595323,34,1125526.0
2318,5867,0,0,w-lbWnSToHg,0,0,24,12833,193295,1465,5795666,14,2714069.0
13857,1277,0,0,aSLJ6mHQmvY,0,0,23,4895,94380,1608,1738994,6,3383922.0
18664,14893,1,0,9AESLythyAQ,0,0,24,461,6598,1294,4138764,5,3452753.0
11539,22897,0,0,lPrEdZRf_Jc,0,0,43,642,6321,72,306925,9,2872801.0
16835,16393,0,0,_byEAEMsgYg,0,0,22,2188,2323,120,273341,14,2740558.0
8430,5899,1,0,uBosAirL8ds,0,0,24,53779,500677,36572,26486999,3,3616905.0
20671,14598,0,0,Ks9vndiO5sQ,0,0,24,9948,22126,2429,3956772,18,2385764.0
4214,8517,1,0,sFpt1lDGcVg,0,0,24,314,2325,48,74861,1,3781057.0
2833,10324,0,0,Oj2JL2RSQZQ,0,0,17,4025,39293,723,4688380,5,3545465.0
10484,6570,0,0,m_EjgOeOqlM,0,0,17,1980,16350,268,1924658,1,3873770.0
2200,8370,1,0,_Mbs7ZuCEAI,0,0,24,12809,117140,981,2744041,7,3288601.0
17190,15160,2,0,9D0XuUC5bMs,0,0,17,5410,37538,687,3065716,3,3709617.0
5904,13429,1,0,LLJyvh4H83M,0,0,20,430,4618,143,251889,14,2767047.0
21951,799,0,0,hCkGRCBEWkg,0,0,24,6231,7190,413,331929,6,3370677.0
19470,11585,1,0,5hx0tw-0z2Y,0,0,24,5943,112351,2147,3280191,38,744243.0
19471,6281,1,0,IYnHDT6V82k,0,0,20,275,35109,1496,1553043,14,2767047.0
4225,7359,4,0,deBRvWk92bk,0,0,23,29145,189699,954,4614596,7,3301846.0
15917,22687,1,0,MGzIss7Ub-4,0,0,20,4426,18884,605,2357953,23,2028363.0
11207,7776,2,0,jLYaffMGbfg,0,0,26,6911,29109,423,1261699,8,3180036.0
15556,22737,2,0,O1yB-UzoPZs,0,0,43,469,2074,27,110866,11,2708649.0
6840,10244,0,0,03aF4GOHEIM,0,0,23,12741,100188,3540,7139889,2,3712226.0
15290,16032,0,0,yvcddaTosck,0,0,22,837,2014,61,215776,14,2740558.0
19343,7443,2,0,KYadw8gNOok,0,0,23,10930,227868,1849,8141164,4,3548074.0
11271,5675,0,0,IMpCs-W0Fyk,0,0,17,423,2969,36,260117,1,3873770.0
1107,10684,1,0,oEZeorE5DJg,0,0,24,4168,74665,1115,888243,46,87635.0
3950,7650,1,0,bwwGp9BDLds,0,0,23,1175,13913,313,506274,3,3630150.0
14737,8972,0,0,z3uwgRP5iQM,0,0,22,3510,32478,285,661813,12,2904710.0
15088,2379,0,0,2eilgnTmza4,0,0,22,10,138940,1238,2916713,9,3150938.0
17329,4739,2,0,exNInMavL90,0,0,23,2286,27981,345,870705,4,3548074.0
13994,7159,5,0,Lc-8onVA5Jk,0,0,26,3734,12454,289,2549518,1,3754568.0
6139,13565,0,0,4R-24CCUnZU,0,0,20,37,255,4,13902,6,3423655.0
19398,22719,10,0,uKkHD6yQ0N8,1,0,20,759,4097,44,237604,12,2931199.0
14391,4285,0,0,CYlXKLickFI,0,0,20,2183,13446,94,686860,12,2931199.0
1252,2011,0,0,rjkkVRJP3PI,0,0,20,5977,161282,1372,3630989,10,3095351.0
19002,455,1,0,UWuPxHuMezY,0,0,24,19617,117374,3366,7024087,7,3288601.0
7517,12173,1,0,K4UtyWpA7iA,1,0,20,3047,39639,765,1767629,30,1453830.0
21949,15566,1,0,W1LkCd1SVrA,0,0,22,8835,26480,1096,2597095,15,2658482.0
6872,15675,0,0,TXSpIBLSyeo,0,0,22,7650,14528,240,946619,19,2330178.0
16614,20018,3,0,8ACkuVoRxbY,0,0,20,867,9465,131,518166,20,2274591.0
12608,16643,0,0,CM0MmkWwpv0,0,0,22,1640,3392,249,844658,14,2740558.0
16040,12619,0,0,cbMzVzVMIMc,2,0,20,8059,85139,1567,3873972,30,1453830.0
14505,13055,2,0,nyDjzlcQ_X4,0,0,20,1730,7371,174,437029,35,1043450.0
19441,16899,0,0,rwK51bDmWqY,0,0,22,93,461,10,47518,10,3068862.0
5872,5254,0,0,1gDrJltApBI,0,0,23,2464,6487,400,880513,0,3876378.0
19515,9397,1,0,CQ1cXwwRfiU,0,0,24,2197,16182,161,243220,8,3206525.0
3046,24008,0,0,ZJUBciKaFck,0,0,20,364,3630,35,103652,14,2767047.0
14119,14846,0,0,XMRr-2_id9s,0,0,24,273,2540,335,1614513,2,3698981.0
3578,15568,1,0,Hlu_oNT_-sc,0,0,22,9211,18438,253,1068951,24,1919797.0
9638,2774,1,0,m1Q2Lbw8K2g,0,0,20,8782,142070,1796,4887139,11,3013275.0
17273,15834,0,0,FLY6GdvjN3A,0,0,22,1558,7210,160,364667,18,2412254.0
13391,9689,0,0,ViTVClAV5Uo,0,0,24,1571,4138,39,136155,7,3288601.0
11112,4300,0,0,PMEcXTSwalo,0,0,20,4412,22454,298,1647605,13,2849123.0
17090,14623,0,0,OeayQL2JG3U,0,0,24,1591,10390,851,2245774,2,3698981.0
7847,19807,3,0,HSsYI_7Dy08,0,0,20,1419,21809,86,838270,17,2520819.0
20637,10437,2,0,DHBfRozqq0M,0,0,20,5310,56314,984,1166223,22,2110439.0
21682,22466,0,0,LzGYm7H3tig,0,0,20,6474,35631,856,2563970,23,2028363.0
2270,12440,0,0,ZknLbS0UWBc,2,0,20,7317,56127,1431,3373786,35,1043450.0
14718,3062,1,0,ETI9czgFdtk,0,0,20,17173,197734,2848,9284189,20,2274591.0
11301,24054,0,0,VJvpTd-Oo9M,0,0,20,413,3575,63,239861,13,2849123.0
13025,795,0,0,uTZYY_9O0U0,0,0,24,41512,148757,2196,10217631,9,3124449.0
221,4374,0,0,dLG-h9xiqL0,0,0,20,7031,31065,657,2876339,8,3259503.0
18892,20084,4,0,u8fMN94j_aE,0,0,20,767,11191,82,404376,16,2602895.0
5165,23996,1,0,l4QopnPPQsE,0,0,20,377,4367,26,111946,10,3095351.0
1707,17174,0,0,gXQcxeRyIus,0,0,22,1579,9289,1940,11206940,3,3643394.0
6699,5241,1,0,QYAQggvbcek,0,0,43,3947,29851,1628,5026584,2,3447334.0
13613,10103,2,0,VegDfvCFN1c,0,0,24,121974,835619,7546,17134556,5,3452753.0
5105,17050,0,0,yNiT1QDdwzw,0,0,22,779,8175,4127,9951452,8,3233014.0
5578,17484,0,0,x4xMBP6nqik,0,0,22,160,1569,299,1831745,2,3725470.0
13035,10519,1,0,DKVd7i6UigQ,0,0,20,20687,134867,2039,2100144,40,633070.0
14027,2689,1,0,YVBNce1cFKM,0,0,20,0,214047,1818,6814394,6,3423655.0
18986,21287,1,0,RCLKA32fWQI,0,0,20,4635,14460,249,802247,11,3013275.0
6856,6770,1,0,vbmxdsJ2WIk,0,0,20,410,1753,35,75855,13,2849123.0
2926,3636,2,0,PxhbXkJ6OHY,0,0,20,10357,45882,834,2533273,12,2931199.0
17321,1489,6,0,ks8urp5rza8,0,0,23,4736,27273,1002,2412150,11,2973541.0
7860,19834,2,0,v6duuuUN_4s,0,0,20,2916,17899,94,274461,18,2438743.0
12862,23112,1,0,RTe1EIx_tcA,0,0,43,396,1800,40,165577,9,2872801.0
18656,974,0,0,i2kafWUvxsU,0,0,24,523,5989,143,614973,3,3616905.0
22028,6123,0,0,XUHyuKPOVMA,0,0,20,4034,49062,3771,1473618,21,2192515.0
12984,3919,0,0,C6YK_BzNpqs,0,0,20,15033,107302,2218,8343542,13,2849123.0
1273,15841,0,0,LUT0xnwlxvU,0,0,22,2516,6123,114,329398,13,2822634.0
18258,6745,0,0,_ctVKWN6r94,0,0,20,352,2333,28,166436,2,3751960.0
9681,1995,1,0,4LPn_UHdabk,0,0,20,18344,273754,4134,8493558,8,3259503.0
18801,20897,2,0,8wFpJeWdIX4,0,0,20,2302,15950,361,1519551,16,2602895.0
1606,4415,0,0,PmrK1yFwjP0,0,0,20,3187,17968,114,790425,11,3013275.0
955,8435,1,0,gjxpXmy03p0,0,0,24,3742,44516,186,620800,1,3781057.0
17752,22676,2,0,izuQTnSG9Zw,0,1,20,2110,5812,113,670606,14,2767047.0
14766,13500,2,0,0FT9YdWQH8U,0,0,20,5842,38660,3739,5856978,30,1453830.0
20251,1050,0,0,Wrj90say4Eo,0,0,24,224,2767,59,263673,3,3616905.0
5550,11845,1,0,tU5xNfUe0QA,1,0,24,4828,51374,840,1151233,33,1154624.0
8071,5129,1,0,2ocHBYgQBh8,0,0,43,34100,103801,4034,16204082,4,3283181.0
21981,3965,0,0,6tOregF63sA,0,0,20,6903,21727,191,811412,15,2684971.0
20768,20405,3,0,Ij7FWQJR0e8,0,2,20,4915,51243,870,1473984,14,2767047.0
2522,20347,2,0,L-F4OlhhfD4,0,2,20,1221,11716,164,561634,17,2520819.0
10879,5805,0,0,l9sh4wbTlno,0,0,20,5909,85502,1808,2345577,4,3587808.0
8599,3095,1,0,qE5Y9xDvcEI,0,0,20,27375,449912,3456,11422336,15,2684971.0
9862,2364,0,0,b4bat1YO3C4,0,0,20,63,125081,981,2575900,7,3341579.0
13468,21401,2,0,OWXzeMTND7A,0,0,20,1773,12154,103,485894,13,2849123.0
2651,15370,1,0,V8fp1De_C94,0,0,22,16226,42564,1021,2722906,10,3068862.0
11115,19688,3,0,hAffGNwwYbU,14,0,20,6037,35879,604,689551,11,3013275.0
13862,13438,2,0,PfRD-oMxJss,0,0,20,749,4712,153,403749,21,2192515.0
8973,1925,0,0,zW8fpEOOw0w,0,0,20,14033,243301,2455,5425297,4,3587808.0
3442,9167,1,0,BOJxjlM8UYg,0,0,24,1800,23405,171,514074,10,3042373.0
4211,21939,1,0,oGXk07Pz61U,0,0,20,695,4803,43,285308,14,2767047.0
17414,7734,1,0,3PNN6YGLRqg,0,0,26,36012,157654,933,2627558,9,3097960.0
6254,22198,2,0,NTCQO-Li_YY,0,0,20,686,8024,127,527201,12,2931199.0
3787,12014,1,0,0RhLXYIWjhg,2,0,24,6490,61804,830,1639379,36,908396.0
6812,13597,1,0,KWHG37od_Kk,0,0,20,615,3954,263,278266,11,3013275.0
5804,9539,1,0,XKkIFGpQXYo,0,0,24,2126,14237,88,258467,13,2796145.0
19666,22457,3,0,DqgrHh0t1K0,0,0,20,460,3189,29,120495,13,2849123.0
9600,23461,0,0,ybSRuEqq2XA,0,0,20,239,1748,16,90128,0,3916112.0
14915,15015,1,0,xrN4hBE2-VI,0,0,24,287,3674,1005,4032691,5,3452753.0
19985,21990,1,0,lqO9wJayq3I,0,0,20,551,6279,60,304425,11,3013275.0
19377,21999,1,0,fGhp_dvtjQY,0,0,20,767,11429,174,684651,9,3177427.0
7695,1635,0,0,MiYEbLQM2dg,0,0,20,52850,390105,16452,5229401,10,3095351.0
16186,14518,0,0,TLE-FvpyUL0,0,0,28,46,225,19,44176,0,3810155.0
1313,14669,0,0,vGI5AAWUZgI,0,0,24,4331,20667,1442,5162579,14,2714069.0
12420,14298,1,0,rGhnbLIVqtI,0,0,28,1247,5619,116,266650,1,3728079.0
7749,1617,0,0,Fop__wBJCc0,0,0,20,31217,285546,12112,5876011,6,3423655.0
6946,3570,1,0,nZp_GkqdTvE,0,0,20,22793,71417,2038,3781670,26,1782134.0
8647,434,0,0,_OG1hVERWgA,0,0,24,4259,117730,1295,6048385,8,3206525.0
548,7543,2,0,GdJyRo8_VGU,0,0,23,6283,61866,637,2126482,6,3383922.0
3235,7057,3,0,iVmtZsr8FfA,0,0,26,17397,76144,5711,8651367,4,3508340.0
21498,11468,1,0,whrz61MUJr8,0,0,24,3946,67078,2377,4199706,23,1975384.0
21140,21893,1,0,Na4RwdwwIFg,0,0,20,556,3458,49,238125,13,2849123.0
399,22655,1,0,mVLPgxrvvZY,0,0,20,705,2376,47,205532,15,2684971.0
9640,17113,0,0,Y4XrAb1Pi70,0,0,22,108,1308,326,1168067,1,3807546.0
11909,699,2,0,S3DL82xBu6U,1,0,24,38606,281122,7182,24437004,10,3042373.0
21148,5665,0,0,i7kxl4KtO0c,0,0,24,50,303,7,24456,1,3781057.0
6140,15927,0,0,UNLKKWjiFU4,1,0,22,1861,7316,226,909668,16,2576406.0
8391,23402,1,0,Gz4lFfeqgTE,0,0,20,259,1628,12,51923,1,3834036.0
20088,811,1,0,jMJ8AMbc52M,1,0,24,4292,25711,1130,1130847,5,3452753.0
10970,20159,1,0,MGZa_ve04OI,1,0,20,3813,30964,136,765722,19,2356667.0
4655,23228,0,0,TK4HTqNsTcU,0,0,43,143,766,10,36093,14,2462421.0
4266,7001,2,0,J5q88Oif1TE,0,0,26,6332,30464,3213,2862549,5,3426264.0
602,13661,0,0,bHqvx5sJeLE,0,0,20,346,1758,63,199321,10,3095351.0
20152,11644,1,0,LDhYZ-IMMPE,0,0,24,5915,98489,1852,3175150,32,1236700.0
1340,21617,0,0,-H2eOZ7JD50,0,0,20,1180,10345,111,195492,10,3095351.0
15848,17200,0,0,N2Ve_W1f0iA,0,0,22,555,7344,1790,10879343,4,3561318.0
8181,13005,0,0,GNvOQGW68xE,3,0,20,2866,8393,169,235705,21,2192515.0
5479,11372,1,0,YFED7p-GZHA,0,0,24,3981,67944,1261,1799102,32,1236700.0
19721,17299,1,0,tnNJizwZVbI,0,0,22,295,3661,1328,7181042,3,3643394.0
11407,17575,0,0,nrVvjRLvvaI,0,0,22,8,270,120,753972,3,3643394.0
13603,3066,2,0,QqL3u9iUr38,0,0,20,20592,197875,2021,6652648,9,3177427.0
